,id_left,lat,lon
254501,056d5051bd8bfd2dc3ea11705c7e1ccb5ddbc4b0,-34.64031601,-58.52856445
34717,f10ea052467940ec446e0344df8a4f0b6af34bfc,-34.6338245,-58.5214673
160368,aad77c89dac1015b4b6bb5a1bf5d35094adbd522,-34.6317452975,-58.5249920893
255661,070e0de089f10e5cf01ea869db9be7d1f5557f6a,-34.63405228,-58.52424622
259078,84f95498bc59f49e1ad201eb23b43d914f87d892,-34.633773,-58.524513
34722,f80528ad37970bb6399e1b469faf2a4de14c49d4,-34.589997499999996,-58.434051399999994
34778,6830a95ab29531126d45aa7e84d6481925ef8fc2,-34.589969590100004,-58.4341070567
113187,f5cd4f9782de1b56888a017f4998eab70ccda824,-34.5896927944,-58.433992769300005
113188,620b91300ec3de6710cc0ced109380efb4732a7e,-34.5896927944,-58.433992769300005
113189,b4a39d8793c898de8b7742058e670f38b4a09135,-34.5896398,-58.4340786
160100,1b111ecd252e35a9e3836fcfc7c28b5c6d2d4f42,-34.590804299999995,-58.43531170000001
174678,c8a0b3460ebdd98fcbffe90af209fd331dc1ebdf,-34.5908603829,-58.4335605828
229170,f70c92c4c7279595cef01d4ccb9137c0adc5f659,-34.59035,-58.4348855
34728,8ac61140290a552792b529692e089622b7894b17,-34.586310600000004,-58.410902899999996
63250,0fcf35ed58850a6da6020d7269cd8947c8b209fe,-34.585497499999995,-58.4101346
67023,bc183c93803716c3a054cfbd74fbb5c0a0c80e4f,-34.585662,-58.410562
79372,ab345f0ca15600f06c21c97dd55e191e082b541a,-34.58556,-58.410593999999996
154002,615eea5e5cf5281be20b10b7067da1c0d3b5f4f4,-34.5852554,-58.4109316
227980,c6b120ae7682406240a6b1b45bcba11e1649042f,-34.585483200000006,-58.410142900000004
240633,f162336cbb85ba8a0b2d481cbf58d7c4d4e11d19,-34.586310600000004,-58.410902899999996
246792,3856342107f8106e9c45f2e927760ca9e66d19d0,-34.5853354926,-58.4106231632
249339,d32a0c9e07d20d886ffc0c3d13a088603153f1fb,-34.5862750863,-58.4107232094
259627,a5199a1182c27031478c2388b67a873bb54b11e8,-34.5862750863,-58.4107232094
34736,5875461b0f3863e045de62e27c61ea08bbc6394c,-34.5785694787,-58.4100006556
102580,b16b8a18aec5a4a6868fed3188edad9e86cad1e9,-34.578367,-58.41064300000001
125769,4320a182ab51a46743fc056d40f5d6c637c4e0a3,-34.577870591,-58.4087838069
182360,6e5b042e52afe881e8395b22fa201475f3d7e623,-34.5785658,-58.410167200000004
193158,e3af37a040b32d92baa15362623d8f3ea82533e6,-34.57808060000001,-58.4090332
239674,703ec4362e92094966d15659c5fe18c417b060b6,-34.5785658,-58.410167200000004
239896,53b4c8ec0c255d928496c474381092646ba4653a,-34.5785658,-58.410167200000004
34737,f31146e2357f5cc04b51c354faa716df63d1bbea,-34.5792654,-58.4406762
34749,61fe5f245759a17bbb540a46733de62ea7c1fa61,-34.5792654,-58.4406762
34771,d86186efacd0c612de2d9ff81741085e88dd73b2,-34.5792654,-58.4406762
46528,5d344dff7e2cd2b68cd50c4ecca2ac3d17268852,-34.5792654,-58.4406762
46531,59a309b353519f9b603e8ff8735256a4e8f74158,-34.5792654,-58.4406762
46533,06fcf2f85aa7822f6de8f9212067f1d3469b287c,-34.5792654,-58.4406762
49582,439d27e2f8c3f2e13f57b8aba4eadba0da5a2e8b,-34.5811066,-58.442218700000005
79660,abc8e8a6e38d7a9ecbd0ed5302a6f68a1859f26e,-34.5792654,-58.4406762
79694,891bdff865e084ca120b2668ee51411711355d9d,-34.5792654,-58.4406762
79719,f89bbb2e62ace2793e31a717e6dad35e4f512e66,-34.5792654,-58.4406762
81929,3a2f49502fa91871cda0da2be928a65b78f4d329,-34.579825,-58.44118910000001
92704,60ebc3f17b381b96d316151afc598f24e80f33a8,-34.580349876199996,-58.4398810528
98800,b554cc0268ad8885dcab6bca24a9d402f94d9928,-34.5791508546,-58.440550760200004
102595,adcbc2dca91003c6dab68c6e2eed7eafbea367a5,-34.580378100000004,-58.4418665
109325,b484af6af6889421374a986678f4224c4faa9311,-34.5815387,-58.4411044
119384,a5e87af1ab2761c72cceb5a18686f9ba78e278f6,-34.580048299999994,-58.44154399999999
127720,9f03017354d8b2d10b64da59af8ea001e83a0128,-34.58174520000001,-58.4413969
130785,0bc6230a7761e8ad2f99edbfb67b3e8a4070a493,-34.58064,-58.441976000000004
134413,70955c25d7600efa7edc8dadc88be5595ce41fa0,-34.579255100000005,-58.44069029999999
142404,475df04a9be77db01fc92d757ab746b8944fed50,-34.58033,-58.441253
145313,20986d908b18bf187049a09f87e639732ed65276,-34.5809281,-58.4404321
149597,4d9a92f3ac5142dcebaa5f375397f3f45b6c666a,-34.58055529999999,-58.442001299999994
151278,20152b4485f84a874024c1dc7eec26267e650459,-34.5809721361,-58.4405282165
152529,0719995e88cbe6d7c42f379c3a5d464f40dc80b2,-34.5809721361,-58.4405282165
152530,57697e7ff7dffd67acb6cff2145a10a18e331d99,-34.5809721361,-58.4405282165
184694,506c490b10717e91ba2b144bcaaa144317a9206d,-34.580555,-58.442001
187073,83c5ee9e36cd4cdb23dd955210da07989a904552,-34.580555,-58.442001
188924,877c4f1be08fdf5296d8235dfe734a21b126aefe,-34.580913,-58.440442000000004
189993,53d056bc84032e86059017f94fc697db1a8c5904,-34.5805791,-58.440172600000004
208796,6ee92403a98455d74ccbb81b377f9428b7526a0c,-34.5807431633,-58.440934806499996
228154,b9fa9dd0c6f366ebaa389c17297426a5e490e35d,-34.580572,-58.440031000000005
230580,9502ad5daa976f007f434e66e2446ca5175d7941,-34.5805791,-58.440172600000004
233774,c578071d0dca9a2205d900879854efd4d79db23d,-34.579859,-58.439657
235693,d42e3dfbb2e20939c8a76d4472bccaa6f8df8f53,-34.5804074956,-58.4418574864
246987,f7b5fbd72c952c399ed83c03099449e13e5b8b45,-34.5803893,-58.4417656
253164,78f3a8b04d824790c130baa3c6b321e77e553a1d,-34.579882500000004,-58.4406428
253193,cee893ac736f7393ce878deb9353be39883c9874,-34.579882500000004,-58.4406428
34742,01d9c9d7cce96ea56748a382b97b90231ffaa260,-34.5884197,-58.41144839999999
59260,3d723a4c39c3b303aae33e1260f1dd4fdc416da3,-34.589481,-58.412142
67509,648aa7a40d01f4b495e78b707e39e84973557e51,-34.5884197,-58.41144839999999
74981,2fed2af624c82e4f9f18780e5c87de5c6dc1409a,-34.5893932159,-58.41206636689999
171158,9db2f83fd0fa799da114249deb5c2231985ef4bf,-34.5882340527,-58.4114600683
241045,a6dd53b8fd89654bf20bd300de89c9523f2b0cf5,-34.5894782,-58.412102100000006
34743,0fde891994a133ea4765eb0fb3b7c88f32208df8,-34.5967832982,-58.4156153434
39503,2eb9432519beefea0e77c77dff6033c27809b91e,-34.5967832982,-58.4156153434
54996,5f7b77d4b8df455fe5cabbad1763598056d84045,-34.5978249,-58.416438899999996
70852,62868cae23a776cb4c159df48b90a5188cfda889,-34.597832399999994,-58.41606089999999
85871,f72e31588d9bda99efddce1215017ebf6028e908,-34.5966836,-58.4165944
108443,b306fa342cc37cfdd895983070ebfaf7dd5a4d5d,-34.59784570000001,-58.416087600000004
129194,b7cd35d929c359e6a8a016ab7f7dc8dc7d690240,-34.5970593,-58.4156858
154725,e3ec2f3948ccc0cbcb736c62cfa40bb3b99dfae0,-34.59688010000001,-58.4157145
159662,1b282b8a17c93afeb52ec9abbc9e7cb58e99660f,-34.5967247,-58.415525300000006
166930,2d1ac1e22a42cd66a3a70cf4c63c0f59f93ddc4b,-34.5967832982,-58.4156153434
167234,9812216f9a30b1049ab51dbc6a9089d30fa826c0,-34.5967832982,-58.4156153434
173309,a7f61b85c8f561d95ac5ce23fd7f6ddfa9a966dd,-34.5978049,-58.4170485
174230,f0d2cebc48a4ce697bebe61333ec24ab2bc6597f,-34.596747799999996,-58.416886700000006
182179,d064729c599ba84e375a655898829bc03c26b7d2,-34.597729,-58.415983999999995
203362,b967aeb113276cad52f63a539875ac5a056b2793,-34.597832399999994,-58.41606089999999
218846,51a7cf4f1620747c189671d025d0c856c36db115,-34.596685546799996,-58.4163291646
251832,f54095b9d19c8f65509dbd6664fd585c399b3437,-34.5978409,-58.41668979999999
255024,eed675c751c70a29e78fc7472d92468752a4fc54,-34.59688010000001,-58.4157145
255508,a2282718350b496e19893e93ff73137c0bfe6738,-34.597512200000004,-58.416613899999994
54938,378a7ce98eba945b05c70f660816e93551a085c3,-34.5673722,-58.446354299999996
59203,efea8dda1d99208450f842a591592ebe7ec45aef,-34.5673722,-58.446354299999996
131446,b55cdbb2fdd6deda73151ce82b87e421b9750e49,-34.5677592,-58.44607439999999
164472,6b2759c134ab26c539d04bfc5824ff783a5abbef,-34.567554379499995,-58.446198268100005
174126,0d06fa19fbbde302405b5e418679da4d36fb55e2,-34.56768417,-58.44754028
178411,9a608bf07500f3382cdde7ec20033ee243ce766f,-34.5659081,-58.4464578
219129,6332e1e6481541c396ab898e4235d6a58228a597,-34.566778,-58.44761999999999
220742,aa1f9c31347c662368618685e0c5d869ab2a0249,-34.567287,-58.448257
34762,b1e03ed2dd61fecf1144796cca5f5aca8db6b203,-34.5795765,-58.4077476
70891,bc216df51a024cabd9aa72a175a6fbfe9ba4fa80,-34.579039925100005,-58.4091392025
71340,8eeba48b335c5f6420c57336e17949a6f0fcf9c6,-34.579039925100005,-58.4091392025
74901,600aec90047ba5e1a63794b811f48098b0173015,-34.5795765,-58.4077476
79727,b4448341eb4732f01df479dabcf1e74bfa3e9ffd,-34.579518,-58.408105000000006
84537,a3412c6ea797fb3fd8852ed011722699e838404f,-34.5798877,-58.4097489
89654,3501f492c5a6aead8ffa1cfcfa2c7e2ae2b3a347,-34.5789471,-58.409273899999995
102602,e916ce78eab65428c8f5eadde5a14dec1bfca5c4,-34.5798278,-58.4079647
173825,8e5d5677131b275fad5ca88500cab7bb24b71d8b,-34.5790407173,-58.4091396675
188917,a6af5b4155f8ac807b09d755c6cd22090344c4ff,-34.579871000000004,-58.409787
228208,ee93d95dc0b90e03d2cb6bbd1281bbbfd46605e1,-34.5797572,-58.4081213
232211,1c9019f7b20aa3cd5f948b456d433668bc15bb0d,-34.5792424,-58.4089027
34772,8e91d7809e62af6e8a1dcec72debbd7c822b6132,-34.5695167,-58.43547589999999
34781,7fd6d994f201e75e4999925ca96414ed3d902028,-34.5695213,-58.435469299999994
49692,7de5173b476c741bfe4ced2ab677ce55e328ed8b,-34.568748600000006,-58.4360231
49719,265dbd9c8aab989d6483862d7cd7ad6d37684df6,-34.5682588404,-58.4355114116
67564,bb66b58d4a04a7f8b840eeca37afabac62313754,-34.569206,-58.434875
117679,821b91f2645dc2396903bea3e7251ced60138a04,-34.569146,-58.436127600000006
127655,21e1be3a542906fff8a02deff1e99288b34293f9,-34.5682684063,-58.4355698742
136826,f9a74c3b076ed0f256aa5f8e5fff0500e81ad443,-34.568718,-58.4346442
159786,8f86f289e9d2210e73fcdce643dae5137c2d6422,-34.5684727453,-58.435162692700004
183817,c26333d179c8f9d0804479f2627ddedcaa46a3cb,-34.568644899999995,-58.435857999999996
187746,a239a6f38d4d570264a679bffbad7a31c3c5a620,-34.5691183,-58.435929099999996
189453,78c1e757e7178a730bafd0843d5288dc0f16399c,-34.5687366,-58.4348215
218813,8e9d6bde7e720a4ad4338ab74acd1e95125a27e6,-34.5692409,-58.434937899999994
34783,e9154034e2f300a4d4bc8a723d86769bd1c593a0,-34.603723200000005,-58.37953316350001
44614,bee9f6cc8f7b641b71578b6166b23360bfc69e08,-34.603631,-58.3802128
55444,92292ed245354b0419678538d5b81703d132db97,-34.6035437,-58.3787207
64367,b895a74ee06861df62a31d313e7762466d3d76b5,-34.6036662,-58.3786963
64369,00545347d7d857512033375eb4519113d394d6ef,-34.6035674,-58.3784291
80878,ac936425ec7884cf60e826a03e5b00f4fd6431a9,-34.6035878169,-58.3782941288
104046,1d90fbfa36e8c0680a59359af55918cbf02b2091,-34.6046919915,-58.3787846693
108089,e323ae5779ba496375bf870cc500d487c4e5ba5b,-34.604083,-58.379433999999996
174834,6227a7ab2243e8e156a0b6929cdbb0215c3d25d2,-34.6037604,-58.378159700000005
186259,454bae61dba54d7ecb13e27570f92394976e925b,-34.6035823,-58.37946949999999
192402,db7e4e1e3a6019a2f881b34de2424a4267819145,-34.6036138,-58.379988600000004
197571,cbc00ca8694418a969279047b75398786c71efab,-34.6037855,-58.379337199999995
198017,80ddbd44487f8e2d7b2c9423b91707ce4a38d9d1,-34.60373370000001,-58.3784068
202411,6a05d1e37466637d7faaf42de78e4cf64b4e235e,-34.604208,-58.37984599999999
202413,3e3d02fc68b03175e42776ba18987be74d9742bf,-34.604102000000005,-58.38016700000001
235432,0f14204f24f5ab552c5c8675b315b43376f7c58b,-34.6035718,-58.3781084
34786,12764cf46eabb992b9541119de46fbcaebb49f18,-34.5867225,-58.4116611
89769,1db0d52c135acdac314feb2255611977741e458e,-34.586720899999996,-58.4116632
130454,6cb15f4a2d31c4297f315b21ec206bb84bceb03e,-34.586984,-58.4111458
170872,1e35fdfa3be5d480a94c6f4a6e22527cfa4d2ee4,-34.586332,-58.412264
184990,672d5674adbb7aa5ab1f6e70abd6987f05d596c1,-34.587075399999996,-58.4110909
208839,6c8d05dd538d09d606dcaa0c6de6584ceefcdadd,-34.586984,-58.4111458
237310,debf233922829b9abdf3cddf28eb574bcd7159d2,-34.5870495,-58.41111
247913,808a9327d2e1fcc72c20ec9daf06fc43a4f0b8b7,-34.5863138,-58.412291
34787,1a477cc93e54a350a8f8f3cb8349385e57abf006,-34.6537345141,-58.4125440376
34813,a863e560ebce7c931bcfe001e951c0856d27d5a2,-34.637908,-58.37485699999999
70973,d3b922757bd171445b9738949ce70996b28c9219,-34.637908,-58.37485699999999
34819,a026fe4a57efda4bf44ca2701d0cdb9326987038,-34.633233600000004,-58.3757363
84244,1c64b3470bcaf558ff68b0fc00f4d077b726ef49,-34.6331588038,-58.3745135016
102274,69cb5406f9eacddc5e724279223dfecb495a2d5c,-34.6331588038,-58.3745135016
237317,66df58017377fd875ac0631170e53c922244a995,-34.6331395,-58.37436949999999
34840,6a949aa7294a3f02df8bee71c976aeecf0d0fbad,-34.572049,-58.442384
34844,bb0c24fb26ac78404550be4f4147a3346cfd49ec,-34.5715910569,-58.441919412
174411,5fad8b189bdca49003bae85f9c8e3782b37a56e8,-34.57227520000001,-58.4409358
177809,667f86c5d18d20dc3f64047ea5e5de2457df5592,-34.571764,-58.442122
251704,64808e8846ae95db08a5901d94344923f8fddae1,-34.5720409,-58.4423947
34858,47cad0d674239a0555bf78bfb52f8d25a6ce06f7,-34.5645474,-58.4488985
49724,9c7d89aa24e8181e6abd81dbec7036f7bc53142a,-34.5647169,-58.4491887
59342,1226084ed71b731507f872964ba0a9f60262139c,-34.5649149453,-58.4485381908
62982,0d409f3d12fefd3283cfad874f00641910a3b3b7,-34.5646365428,-58.448892612399995
62984,bf1fcf1bb9d3d85d090bf2472042c5ba419192ea,-34.5646361619,-58.4488913917
89843,7f32d59356ef433215855bbd4bfbc7c69f104a4d,-34.5645388,-58.448882999999995
89861,6f52ea9e056cc2719604f281fdc9ca6d8520bf60,-34.5645388,-58.448882999999995
89901,90a5e7d2535d8b232c102f648d5e35d7de0f6e13,-34.564402799999996,-58.446327100000005
102711,d2d9ea9eb983e03e0a4a31a9f55d35b77d893f2e,-34.5648073,-58.449343000000006
107787,626c2dbd617a38e22c5003014e8c1907b2d94e33,-34.565348,-58.448553000000004
134555,73b48943cb94a19f9204679a2461c4a15ebc1b91,-34.5640135526,-58.447973918500004
152105,d468959f474f0bc95de8eb66f9eb0435bc8f8ffa,-34.5635642,-58.4471495
152106,3b712cee6f02c2bf527e220883b4320fe95ab471,-34.5635642,-58.4471495
152107,8ea1df3fa49b757ead0804315982ff93a5449936,-34.5635642,-58.4471495
168050,466d0a016d0e730acf8516a066c3fad0eb5d20d3,-34.5648073,-58.449343000000006
168219,9541929e7472f91c04e724d123e8313f77a5abf6,-34.5647169,-58.4491887
179898,7a4c64a1f3f1f85ec25a62c3529ec19a1f3ca048,-34.564712,-58.449090000000005
181340,d0e3886b1fa93e6f2e7418bcce48294ec24230d4,-34.5645388,-58.448882999999995
182018,1943a398b8f4ab901321d6b0883b831a1ef939a0,-34.564402799999996,-58.446327100000005
182020,cfb91d53a8adddb1c38b223d212f5b71edc51e43,-34.5643881,-58.44649720000001
182719,fe04b68d022bb1f644a4d3f709bf9dfb72f5ef8c,-34.564917799999996,-58.44722120000001
183342,d78963e5785836dbe387365f54a70d3111f5481b,-34.5645388,-58.448882999999995
206355,eca16876e201d57209b7768351e0ce484614f611,-34.5650528217,-58.4496926983
237131,b4ab9f472c03d473149614cc2d4b872bbd4ffdc8,-34.5650528217,-58.4496926983
246381,c89815c98ac7d473b9299d8b41b99b9248ef4aa2,-34.5643881,-58.44649720000001
34868,2ad5ef0e0d71dee5afccfa332d4008133bf8907e,-34.5620753,-58.444712100000004
55154,9837251341d41edb4b3244e7220a6f124c811bc6,-34.56385916,-58.4453960065
107697,24288f152e31e9a61e3bc55ec0aa773d813722de,-34.5629429,-58.4438261
125685,fc44855e7464bbfc8e3979c07a125f4def0f95fe,-34.5629362,-58.443827
151125,9143406c480385d4b7ba6afb0c7a436a69fb66ca,-34.562958,-58.4461826
164210,9ec703aad25dc2f83cf73a6e4ddf1aa429b3e07b,-34.5636457,-58.445023899999995
164211,e7a54efda2ad717a9609c1b3d6a151d9aeee4cb5,-34.5636457,-58.445023899999995
165284,f92b7d382761a9c3807f9bc26c3660119a604944,-34.5624663316,-58.445386437299994
165811,d044365501ed6758cb96d460c648448c7dba8034,-34.562958,-58.4461826
168740,7affefc0dff4b7762ae2bbcdb490c2df6eb3f08a,-34.5636457,-58.445023899999995
168741,22797f845140851c4f6b7a470ae917b6aba04500,-34.5636457,-58.445023899999995
168742,6d3243aba3f716a4dcbd62a49f405141f416bd88,-34.5636457,-58.445023899999995
182139,b2fcf70933e476223105e0615f1872819741b614,-34.562958,-58.4461826
182140,eafd2a9194c1bac03e126159b732a12eeeb1286d,-34.562958,-58.4461826
182141,ce4cd765e1da8771ab2073812024a4600fc866e8,-34.562958,-58.4461826
216402,fd3613308b53500d02d738e20841d4b4faab28d4,-34.562613,-58.444042
251718,c5cec76f12c70229e918348f669af769ec80eacb,-34.562572100000004,-58.4453794
34900,57d782b2841b95eb97c7b3c3d7ddb08d2a233389,-34.594689013200004,-58.3900835312
75489,7e8d5dc99ecf043bf89d0a938253818c38a9c47e,-34.5950278,-58.390156000000005
141030,7954f35846f3eb442b17e38081ee088fe86f9e3d,-34.5950542,-58.3902337
149470,0be06a66ef2aaf20b797847374aa6f47f7f4dafc,-34.5940675657,-58.3917081738
157193,c4577aa732973bed5846b5626227741b23ed2ddd,-34.594595500000004,-58.391955599999996
157524,6977df9e3ab3b98e23093c716b102bbd6411bc4f,-34.5943705707,-58.3901076438
166304,030494b792e94109bec3fc854f5fbc383b203214,-34.5948904,-58.392028
169429,537907d6e5eebdb12f0c9f0f246f1ea5e0320f37,-34.594311,-58.390514
176221,6d4157322c3470c0e14718e4133b5f87f9d9b9e3,-34.5941895,-58.391660200000004
187264,ed0191b11d722178019ff4edef7443349e64a5ae,-34.594159600000005,-58.392123899999994
192814,8ad04897d15658927a6ce72a5d628614c9e77745,-34.594898166,-58.3918704359
196836,7bdcb01e33dfb6aeb990a7fdb29ed9a46e4133ac,-34.594364,-58.39012099999999
197558,ee85a09df6b2296510783cc1c280e479aaa6d78f,-34.5950542,-58.3902337
199676,60d10a5af73a1facad51de7ac70da8a32b3b663f,-34.594789,-58.391991000000004
208091,8c18861b142283458039f94f1f5d817b3b6dd1aa,-34.595005,-58.390673
229022,c914dc7e22241ec7c1ca081ec769f3e9ca36066e,-34.595005,-58.390673
235888,3f39491fd4187cead44868f680e2478c4357a64d,-34.595005,-58.390673
34913,b3c6451573d78296a6cc244920b39853c9f62ab4,-34.5887461751,-58.391604996999995
39759,2d49544a637ab2fb82928eb7be65bd7be3ebf3f8,-34.5888762,-58.3914603
67342,c7900b4a660e9e891802e48379de9863a64ad1b5,-34.588812,-58.392267000000004
75308,b1d8e059c7057230def6ac2ec2a34cffb34df4d6,-34.589128,-58.39113199999999
79953,48fd8a23e14ce1447124e61f6879c3b7e83a6780,-34.58862070000001,-58.39169770000001
84756,e0cc95e876a7e5c5077f4f734ba7d621d37a12a8,-34.588454600000006,-58.39188370000001
102856,fe430958296f034b93b56ab2d312a180a03aaf6f,-34.5897843746,-58.3921064703
134310,637229d06557837f152f5908f2d346a51638b863,-34.588649100000005,-58.3917924
134945,031da85b381ce0111c6a88e930f51385d2879fe9,-34.588928,-58.391408
155857,6d321abaedec9665d65d69a700b2dbf444c940ae,-34.5888762,-58.3914603
161388,22578bb75f02b8ea4c62e4d1505999a17ce78de3,-34.588649100000005,-58.3917924
167540,59bb3316049f8428da1f50b5cf7a3ae55d627386,-34.588928100000004,-58.39140870000001
171433,a32e316f7fbb6d73bc8cb361d3725bf749fe1f7c,-34.588388011199996,-58.3920430413
182195,6e32c7b8a0e1a72c1cd7228d99d0a7ee1833d680,-34.5888762,-58.3914603
191209,1054e8d31c832b35e9d4781ce508c05c9ba732c2,-34.5887329,-58.391765899999996
34928,79006c6535e9d20ead45944d18fe88c84b5512cb,-34.6097155,-58.3993904
241280,ed2c1c7f5346e8f1a2eee6493fccb19cfb2d9efe,-34.609705,-58.40023000000001
259293,7444e35edef47589f1b5afedc76af25c0d9cdb35,-34.609705,-58.40023000000001
34933,cd833a4615072e6e9c4add6cecb8e8e4dd2f17e8,-34.612781899999995,-58.3961134
240644,5c7cecb7aeb42ac238a1136e5e37009dd626ea58,-34.6117810925,-58.3956745471
34935,5a9f29d3fc86e28987120febb0386248fafa78e4,-34.597306,-58.40825600000001
63721,2ae01730ee73548a660bc03c8804f018f8a10618,-34.596712200000006,-58.407418500000006
71352,bfe38ab6f5057c4f21cc5cca7036d36d71bee147,-34.596698693899995,-58.407473618999994
134085,1d580cfccf7f75bbb44887efc406de2f58a5ddb0,-34.597121,-58.408244999999994
134203,7bb441934cbb7bee509d84b3fd4b2d5b08a398c1,-34.5980847,-58.4091239
152703,0299f781a9671f828b91b5b615a5c3c22b2e1b37,-34.596365000000006,-58.408206299999996
155563,a41c2eee34ed5df1edeacec97c68813ce5d91239,-34.59701,-58.407917000000005
160063,4e9228dcb9ac79f805605f5a1f2c99bdcd238514,-34.596894,-58.408765
213634,6df0c763357fafcd8983bc4eabefb0b7f97543e6,-34.597953000000004,-58.4089675
231184,a165591c7ae618e0403b01028d72e05af7f84174,-34.596987299999995,-58.4075934
235523,68544a39d0498b39813efb5acac60bda066b8d0e,-34.5966929,-58.40746070000001
257966,3289ba8328da99658485620efc495d9a853f5549,-34.596814,-58.408368
258596,48eea87ad81c7a5be28dd3104ec7483a7f34bdc8,-34.59638214,-58.40815735
34937,765eb49e4e3f9fe49dd694660286eab348176198,-34.6008051,-58.393160800000004
59686,2092e84781b3ed926c5a70ad2e89d5918fe9fdfc,-34.59977620000001,-58.39410970000001
132754,ea95d363e5ccbfc93f40aad81c7e17c9393ea0d6,-34.5997668,-58.3936808
173980,454023878db088bbd576dff0514e1297d1f784dc,-34.59994520000001,-58.394326799999995
188953,7e3a9f0672e8c01da61274057f86493ab99cc3a5,-34.59977620000001,-58.39410970000001
193530,4551885c8fc6e1abacd3524cde5ff40c2c1b887b,-34.5997298256,-58.3934745055
243042,292dfff17ae636113365a30f4eb7c8510678b1bd,-34.599823,-58.393207999999994
34939,db2f6b6b25136a0f700c1e851d0946e36f0934c8,-34.613114200000005,-58.397197399999996
84849,a48cacb7dcf1830b2c7bde7131a8477c365ba077,-34.613127,-58.396682999999996
239353,894dfc1529166fd2447d1a333e171e8ea9bbe189,-34.6141087,-58.39844889999999
239638,33375dc91405a11859e5faee596ffba4ca2823c3,-34.6141087,-58.39844889999999
34941,5ffe5028109aa475bd91caeb1e21369db2494555,-34.606349200000004,-58.4034073
79508,c6a0c6298e5c77779d110515a9303c6a47277464,-34.605511,-58.403824
184371,5657f2cdef9b37b5519463e10035b297122e3580,-34.6056175,-58.4035707
248811,853c537d3b0c896e09c86e9ddbc5561889796b23,-34.6062519,-58.40205400000001
260480,4d43adc8e2cd534e3ff45c728f2227833fa78427,-34.60485,-58.40370600000001
34944,0021b541f1588eb61134082d77380c3b84109ddd,-34.620664,-58.449715000000005
84874,c6e1edaa0461607d46bd56230914352bf16ae70a,-34.6209278,-58.445873600000006
103008,a021547bf53148ec09da0e9ad91c04d90a71ec74,-34.6209278,-58.445873600000006
114051,c908112f860b8300a94288fd54f466487a513a77,-34.624298982,-58.454127749499996
117198,e318cce375df47488e3c7addac363552eb8a17dd,-34.617701399999994,-58.4471719
142036,55f08b26b522a5f2de5a21b5f4af5a6ed94011c4,-34.621802,-58.453918
147488,2f4950674d57e6f46f83fa9b2028d186efa2c2bc,-34.620818,-58.446518000000005
149484,2adc612ab02cd34a9fb3fde7622aa6f83b0865f0,-34.6209278,-58.445873600000006
150960,79d463976855cd1c8bc3356aad1d6498c746c17c,-34.6209278,-58.445873600000006
152423,14960791f0d0284c70024a94d69909aefd7deb35,-34.6209278,-58.445873600000006
154774,ff82bb5be1bc4e9a6ad11329af5e026f56d59f3f,-34.6209278,-58.445873600000006
154777,1249a73384ccbda0d287235cddc63c61f1223436,-34.6209278,-58.445873600000006
155315,cf5c380627ef918228933fe6612d157aaf0501b6,-34.6209278,-58.445873600000006
155581,868e69e05eace4b9b18d6351fa5b20caf31a43b0,-34.6209278,-58.445873600000006
155873,e0545b56db43c28cfd9573ccd0709e419c34dc58,-34.617954,-58.447582
156578,4d40e425cb2bf23cc90717aeddd88ef9072aa6d4,-34.6209278,-58.445873600000006
166052,daf54cd6709adf8114751e8849692cf0d0e533d3,-34.6209278,-58.445873600000006
173326,fe71131d0498ea9ffc4409228c4c8f82e6c047d5,-34.6209278,-58.445873600000006
175929,f19031cb7f304b06dc7932251e22b96801b3b50c,-34.623443168,-58.455030181000005
176414,6510f3274a62aa19f8c38c667f8bf585792519e8,-34.6209278,-58.445873600000006
183134,1e97a0f21746bd571e1eef0b8eb3280bfbf37b74,-34.6209278,-58.445873600000006
186965,b2f56b1bdb48200727287d763ccfa03925ce5b51,-34.6209278,-58.445873600000006
189585,249a7cfbc4d37c57eba86f74e5bdebe546c51179,-34.620664,-58.449715000000005
194256,c87f0693f56ad8756a3a80c21690a01f1ade679f,-34.623208,-58.454980500000005
205804,e059dcf6a7ded87bebc7bd0675eba9ad97287b42,-34.6209278,-58.445873600000006
224037,bfda503d4e3ab6bba94a0916941a25629465a9d1,-34.6209278,-58.445873600000006
231271,58991073af92b2091791249f698776f91cccdba1,-34.6209278,-58.445873600000006
234681,1ef4c1125312beaa70b713e0c458d067c31811a7,-34.6209278,-58.445873600000006
235801,d9a28f2fbb88a557022b5935fb781695284881d3,-34.6209278,-58.445873600000006
242201,2d6ee7ff309b5ac0cd6bc73776e0e30c8ba9ad04,-34.6209278,-58.445873600000006
255520,3dcef92a2125b66322b815e3a75feef009877c33,-34.6209278,-58.445873600000006
258519,6daa6ded542d3b3df7b83ce69de84fda02d8a864,-34.6209278,-58.445873600000006
258937,8422ab364aa37bf770bb4fcbb4d987afcd3e8ae9,-34.6209278,-58.445873600000006
260260,6f0a9cda73d27ab15f72ad2270dc701b4cbae166,-34.6209278,-58.445873600000006
34950,524ac3e5764148f7e17438a3e41069c953d535e6,-34.6295929,-58.44445801
34951,13028d3ff7542d05004f83db6d9f4b55d9121061,-34.6295929,-58.44445801
102996,d529ae515a142660c34b4c023d7cba7957f7e493,-34.630033000000005,-58.447495700000005
152863,6e2a2522e4a5d0724ad7852be0c12c993fb89f34,-34.629642577,-58.444352068
