field_1,id_left,lat,lon,join_long,join_lat,join_object,join_id,join_name,join_comune,distance
"189321",9fb812994b123642f41bd5343a2d28d31465019e,-34.6022152,-58.4034045,-58.4024572487337,-34.6026262596728,pharmacy,,,"3",0.00103259625029817
"230457",ef1c664d1fa3b44ebf82a5bb0f52857b08b79419,-34.6021186,-58.4023217,-58.4024572487337,-34.6026262596728,pharmacy,,,"3",0.000525444385827746
"239691",d33b418888187ba1722465396ab6879e10dc65ab,-34.6023857,-58.4033593,-58.4024572487337,-34.6026262596728,pharmacy,,,"3",0.000933576693804772
"34656",103f028647ea435c73963b23ac9286813c16ef2b,-34.6355571,-58.4178634,-58.4161989134438,-34.6320625597614,pharmacy,,,"5",0.00387070109604664
"113566",5f811eec7398de4f0918a7871669ec55f65755ad,-34.6371805,-58.4171051,-58.4159240307124,-34.6390786215227,pharmacy,,,"4",0.00223557374672781
"178612",03aefabdd24385573830d981e9bde0f5002f4140,-34.6383588,-58.4159963,-58.415328542092,-34.6386235264853,pharmacy,,,"5",0.000718317990664129
"178617",57cb0db3b97bf195c99deed4994f3f1fe2edfc0c,-34.6383588,-58.4159963,-58.415328542092,-34.6386235264853,pharmacy,,,"5",0.000718317990664129
"178621",82b958d6878df594070d48aee022a32bfa1c5c0b,-34.6383588,-58.4159963,-58.415328542092,-34.6386235264853,pharmacy,,,"5",0.000718317990664129
"197765",69d45ee6280fa5cdb4978993cebabd7f208ed00f,-34.6389252,-58.416125,-58.4159240307124,-34.6390786215227,pharmacy,,,"4",0.000252837533184498
"34673",bd7adef3db2c548f0964ba1db4fab0d1d1ecb6e3,-34.6367165,-58.4607086,-58.4613780628269,-34.6360309867618,pharmacy,,,"7",0.000958179981183613
"59120",ad48f47f4e7dc9b5bf3974f971e768b6f3689236,-34.6373192,-58.460941,-58.4613780628269,-34.6360309867618,pharmacy,,,"7",0.00136033718678165
"138986",034b8b60cfe6f9eb3f80a720b83c863d5707e4d9,-34.6373194,-58.4609412,-58.4613780628269,-34.6360309867618,pharmacy,,,"7",0.00136046234857092
"243355",e2e55999bc1e19d54f4e57ba560f6d41b822cb26,-34.637402,-58.460693,-58.4613780628269,-34.6360309867618,pharmacy,,,"7",0.0015326409808274
"34696",be4b2a6dc67e72ef75b43be42b40f0e7f02049da,-34.5943401316,-58.3811056069,-58.3801852765093,-34.5939442182027,pharmacy,,,"1",0.00100187596347588
"66976",182b3aa71fa2b6cbd659d3a43d82579f0d9a6ee8,-34.594275,-58.380605,-58.3801852765093,-34.5939442182027,pharmacy,,,"1",0.000534400978734972
"70337",81c1da91a99c6bb0df0193dc7e9f2c6dac07e82b,-34.594275,-58.380605,-58.3801852765093,-34.5939442182027,pharmacy,,,"1",0.000534400978734972
"84788",3cd02a8091c3a6e660ad9a28dc2ad8ef7d0a9dab,-34.5952342,-58.3813381,-58.3812510455867,-34.5955849176724,pharmacy,,,"1",0.000361360424794693
"91475",a84abd6ad25bf0fbdc239fa913291b4403cf0d90,-34.5953308199,-58.38135959,-58.3812510455867,-34.5955849176724,pharmacy,,,"1",0.000276310636054034
"126591",9ae45c08b75793f206135cca5dd7545bc7dca738,-34.59421,-58.3809517,-58.3801852765093,-34.5939442182027,pharmacy,,,"1",0.000811199686183166
"142397",53ed07e3e754197e20b3670e8e164f23e8bf5bfb,-34.5941735884,-58.3808625333,-58.3801852765093,-34.5939442182027,pharmacy,,,"1",0.000715043668563884
"142398",0e492113c6a5b0be71b4e460ca94a4772eb536aa,-34.59421,-58.3809517,-58.3801852765093,-34.5939442182027,pharmacy,,,"1",0.000811199686183166
"151041",3efc6d7bd908131430a48625573a961c2374576d,-34.595213,-58.3812268,-58.3812510455867,-34.5955849176724,pharmacy,,,"1",0.000372707128339964
"175609",d0bd30adb8db19e041c9a95dce6cd61af3a1053e,-34.5941617,-58.3800096,-58.3801852765093,-34.5939442182027,pharmacy,,,"1",0.000279572116057509
"189557",6bec5b83c0300b98cbb5bf2cdd681c09c938b90d,-34.5944384,-58.3799807,-58.3801852765093,-34.5939442182027,pharmacy,,,"1",0.000534852500164701
"190097",2d39f91ba38aedd081a62715822a4498725bb6e5,-34.5941634935,-58.3807622841,-58.3801852765093,-34.5939442182027,pharmacy,,,"1",0.00061726770183579
"190181",8a789336ed8cfbfbb9b152dc52fa5cb05bebdccd,-34.594191616,-58.3807982771,-58.3801852765093,-34.5939442182027,pharmacy,,,"1",0.000661041144181856
"225483",f3f0db550910b448d118d2eb6165cd88e9411691,-34.5951578,-58.3810828,-58.3812510455867,-34.5955849176724,pharmacy,,,"1",0.000459059999914909
"231423",fb35db3237c6fa5387fa0b70ee18873c6cc710ab,-34.5942283,-58.380208,-58.3801852765093,-34.5939442182027,pharmacy,,,"1",0.000284989165732038
"233635",2f4f84c4119993a7f0aeed43b22fd4251e857a08,-34.5952402,-58.3802,-58.3812510455867,-34.5955849176724,pharmacy,,,"1",0.00110613159207368
"234049",5ef132841eb116da27d1d37173c254f6c08ac772,-34.5941617,-58.3800096,-58.3801852765093,-34.5939442182027,pharmacy,,,"1",0.000279572116057509
"240445",dc7dee9836c767bbc2d728e3eb29695d212b0b0f,-34.5944407,-58.3800594,-58.3801852765093,-34.5939442182027,pharmacy,,,"1",0.000512190463247152
"243039",0e9148212c714552ed561dc15a0bd73271a28b5b,-34.594212,-58.380951,-58.3801852765093,-34.5939442182027,pharmacy,,,"1",0.000811196372758295
"248302",cabd6aa5ee98ba123b310bac6bdff1fe73154ddb,-34.59421,-58.380951,-58.3801852765093,-34.5939442182027,pharmacy,,,"1",0.000810538356887525
"257392",acb181d83b6a701ffa71b33a42141d6c401a271a,-34.5943493879,-58.3799887,-58.3801852765093,-34.5939442182027,pharmacy,,,"1",0.00045033854778579
"34699",7694078fd4c5b360d8bdeaa9d561d2e352543aee,-34.5956991,-58.381454,-58.3812510455867,-34.5955849176724,pharmacy,,,"1",0.000232869271947301
"79590",b209d15a7dfd3a21929c2c89c8f4da05059a25c3,-34.5965347,-58.3808176,-58.3812510455867,-34.5955849176724,pharmacy,,,"1",0.00104401223482097
"90053",e783344e5b0924fead691d8e9fdacdd1ac39368a,-34.5953915,-58.3814285,-58.3812510455867,-34.5955849176724,pharmacy,,,"1",0.000262488980335302
"103151",bc8affc7433f7e8a2530a2726a12b9063d96ab58,-34.5966369,-58.3810491,-58.3812510455867,-34.5955849176724,pharmacy,,,"1",0.00107119038344
"131115",fe5e22ecca8ee24c063cd4834e2014387c918c5b,-34.5953873,-58.3811136,-58.3812510455867,-34.5955849176724,pharmacy,,,"1",0.000240715669922422
"133814",660d2dcca4efd7a2c01760fe9aff4779d91eee04,-34.5964881,-58.3814082,-58.3812510455867,-34.5955849176724,pharmacy,,,"1",0.000916752871016779
"150000",4157396e68625b4f72859d0e4966db5b0c237c77,-34.596351,-58.379951,-58.3812510455867,-34.5955849176724,pharmacy,,,"1",0.00150897337954276
"151349",8e6b11248fb32f61b3ba1e9fa39640c73e84790b,-34.5965011,-58.3799027,-58.3812510455867,-34.5955849176724,pharmacy,,,"1",0.00163016130446577
"168486",f05837a5a904135f9d0870a4e4c87a7f0b6974a1,-34.596028,-58.38125,-58.3812510455867,-34.5955849176724,pharmacy,,,"1",0.00044308356129394
"175064",7506173d96dbf6fdce3b97c3cba67e1dffe43a04,-34.596029,-58.381251,-58.3812510455867,-34.5955849176724,pharmacy,,,"1",0.000444082329936895
"246264",f14632d945ab046eca23d376d3f6298f991bd16f,-34.5954599,-58.3807911,-58.3812510455867,-34.5955849176724,pharmacy,,,"1",0.00047663336133844
"34707",5e044076045fb2d7e068bcfecc7b08cdf2850e3b,-34.605976,-58.424532,-58.424697231408,-34.6058430209336,pharmacy,,,"5",0.000212096323145624
"37849",6248be6ef37cd27515ff121d580ec210deba22bf,-34.605976,-58.424532,-58.424697231408,-34.6058430209336,pharmacy,,,"5",0.000212096323145624
"39437",45d07c71d4686a151944590a33f5d5a9eefcf8e5,-34.605981,-58.425033,-58.424697231408,-34.6058430209336,pharmacy,,,"5",0.000363013457244045
"42756",047bca1dd5db72ddf910282e97473075ba74d928,-34.605979,-58.424826,-58.424697231408,-34.6058430209336,pharmacy,,,"5",0.00018727428223382
"42759",c36ee5281145791e7d2a117977c2f5c90374cedc,-34.605981,-58.425033,-58.424697231408,-34.6058430209336,pharmacy,,,"5",0.000363013457244045
"42760",2a8f868e1b62ad44e7c2b835720e3205fc1a12fd,-34.605979,-58.424826,-58.424697231408,-34.6058430209336,pharmacy,,,"5",0.00018727428223382
"42768",70bdb932cfb6dc7b6578f5026b2c1899bebce83c,-34.605981,-58.425033,-58.424697231408,-34.6058430209336,pharmacy,,,"5",0.000363013457244045
"49524",4d32edffd80117cea13ec203cd6f6d80cfe6ea6e,-34.6068285,-58.4276256,-58.42568857091,-34.6057897655914,pharmacy,,,"5",0.00219796516513331
"49527",7e0ddc47da266158ab50472800122aa2826c60da,-34.6068285,-58.4276256,-58.42568857091,-34.6057897655914,pharmacy,,,"5",0.00219796516513331
"49529",4c01e9ecce9bcc9bb48cf40b6e472c47d98eb51c,-34.6068285,-58.4276256,-58.42568857091,-34.6057897655914,pharmacy,,,"5",0.00219796516513331
"53220",6b7bb455a8800b7c77f6858e43eefe2a627d924c,-34.605976,-58.424532,-58.424697231408,-34.6058430209336,pharmacy,,,"5",0.000212096323145624
"54897",d9d9b1aaafc4b052ee554e2fbc3878fad30e19aa,-34.6068285,-58.4276256,-58.42568857091,-34.6057897655914,pharmacy,,,"5",0.00219796516513331
"58427",7e578b6fd64fa9ccbbad89b6333deef20d29eaf2,-34.605976,-58.424532,-58.424697231408,-34.6058430209336,pharmacy,,,"5",0.000212096323145624
"58436",8bc942cd6ddbdcaf9b55f96b7ba4ca6242f96180,-34.605976,-58.424532,-58.424697231408,-34.6058430209336,pharmacy,,,"5",0.000212096323145624
"67001",769623d26803eb0873e65885f804eee5f78c946b,-34.60639,-58.425082,-58.4248693515647,-34.6066236890407,private health center,,HOSPITAL ITALIANO,"5",0.000315958739039492
"74382",a6115cd683d7ceb1f7dee095786d31aba00c39ff,-34.605976,-58.424532,-58.424697231408,-34.6058430209336,pharmacy,,,"5",0.000212096323145624
"74388",160c7dbcd879d7c2d564fdb0ca0446c9ed52cb06,-34.607268,-58.426202,-58.4248693515647,-34.6066236890407,private health center,,HOSPITAL ITALIANO,"5",0.00148023257104397
"74390",2e1a112c34eb79f86ca0bdacc4179964075282d8,-34.605976,-58.424532,-58.424697231408,-34.6058430209336,pharmacy,,,"5",0.000212096323145624
"79027",b6f406886ddc657df8c12fe1a85ab933266f4a33,-34.605976,-58.424532,-58.424697231408,-34.6058430209336,pharmacy,,,"5",0.000212096323145624
"79033",d6c4917e42d3e7ea003746d59ce30e7259af2e3c,-34.605976,-58.424532,-58.424697231408,-34.6058430209336,pharmacy,,,"5",0.000212096323145624
"84397",46ef90ed8280d6aca0a2f618567f248d5d794e8c,-34.605976,-58.424532,-58.424697231408,-34.6058430209336,pharmacy,,,"5",0.000212096323145624
"109006",0f38db7b0fc4fa5ee66c20ac31710cefe71ed0f1,-34.606579,-58.427546,-58.42568857091,-34.6057897655914,pharmacy,,,"5",0.00201815107860955
"156727",07a61bc72b3a83a7b0313c740d369a5bdec041ee,-34.6059939337,-58.42746798,-58.42568857091,-34.6057897655914,pharmacy,,,"5",0.00179108384118705
"34708",744f1729de2c7101029d0905c15d57a94f0057fc,-34.6103014,-58.4261267,-58.4261361282335,-34.6135327044976,pharmacy,,,"5",0.00323131825232675
"44423",053b0d1ae2af439bd620daed6b5312d32dc77d97,-34.6105461,-58.4273895,-58.4300208171897,-34.6106905334337,pharmacy,,,"5",0.00263527819585684
"70779",154d0e75d38efce591d2d286ffd34eac59de2d37,-34.610541964,-58.4273431175,-58.4300208171897,-34.6106905334337,pharmacy,,,"5",0.00268181813418442
"102469",ae4fe66aff3b7f9acdef11a7211fdcc3f0371956,-34.6086928,-58.4267874,-58.4244785436659,-34.6074194826752,pharmacy,,,"5",0.00263669387322838
"128025",3a9aef60aa18127c3273c27197bbe43006fb6dda,-34.6094451,-58.4261548,-58.4244785436659,-34.6074194826752,pharmacy,,,"5",0.00262925100439942
"191172",761c8b85037000de670be8653adcd16fdee29c9c,-34.610447,-58.426946,-58.4300208171897,-34.6106905334337,pharmacy,,,"5",0.00308444634958027
"249445",09f39820ae36b85c5c23e6b38c8d7a60de2921cf,-34.608831,-58.42698,-58.4244785436659,-34.6074194826752,pharmacy,,,"5",0.0028722229979018
"34710",ffd0dc21315060b5f48eb52fd090513f34f2892b,-34.6177108,-58.4216869,-58.4202651324123,-34.6159378776459,pharmacy,,,"5",0.00227259251673112
"54901",1d86a2308de7631b518d93a50fd261d4a341d277,-34.6177108,-58.4216869,-58.4202651324123,-34.6159378776459,pharmacy,,,"5",0.00227259251673112
"153152",b25a3d1742f8640a31e074499a95516190c68b7d,-34.61774019,-58.4214390154,-58.4202651324123,-34.6159378776459,pharmacy,,,"5",0.00215089076676587
"161354",7eb1bcfe234a5f9b3303394560573738c22070d0,-34.61774019,-58.4214390154,-58.4202651324123,-34.6159378776459,pharmacy,,,"5",0.00215089076676587
"34711",d570065e5ca8ac04d708604872085ef77ac927fd,-34.612831,-58.424349,-58.4232788315289,-34.612259046663,pharmacy,,,"5",0.00121342126907693
"117531",47ade1a1a2d9cf9c56ca7d17f894ef14814ea106,-34.612813,-58.424177,-58.4232788315289,-34.612259046663,pharmacy,,,"5",0.00105525868964043
"144135",3a5439cc1577d450260c4e95b4a77b4c6c466084,-34.612233,-58.423851,-58.4232788315289,-34.612259046663,pharmacy,,,"5",0.000572761021697849
"159499",bc19d7b7bdcfe83252264d77d48b05274bf22cfe,-34.6121197694,-58.4254579193,-58.4261361282335,-34.6135327044976,pharmacy,,,"5",0.00156727564502976
"166577",8347543c84cbf0bc73f68c6acc265a16061b7bd5,-34.6121634,-58.4239582,-58.4232788315289,-34.612259046663,pharmacy,,,"5",0.00068606836662552
"34714",08c5f9b290f38420661700d547f3339dcd97be6e,-34.6423481,-58.5288847,-58.5287937370779,-34.6418698607929,pharmacy,,,"9",0.000486813098020294
"49487",c1b19fcfd875f74c9518266295e45126eba21115,-34.6404629,-58.5290105,-58.5287866485101,-34.6407354804718,pharmacy,,,"9",0.000352717455107309
"90341",5a8c66dbb3ff633437783c8f9bec05758dbdb850,-34.6404945,-58.5290348,-58.5287866485101,-34.6407354804718,pharmacy,,,"9",0.000345905694843542
"96064",5106cb8e9eed05b29907b8b01ebbd4aef580dba8,-34.6404945,-58.5290348,-58.5287866485101,-34.6407354804718,pharmacy,,,"9",0.000345905694843542
"176689",37b2b119604034f14eb3d3663b5e96d2b525b4ea,-34.6403109,-58.5280541,-58.5278398775941,-34.6399537698211,pharmacy,,,"9",0.000416453123262408
"188206",6cfa1650670872a5417528bde545683249b27d14,-34.6404945,-58.5290348,-58.5287866485101,-34.6407354804718,pharmacy,,,"9",0.000345905694843542
"205990",bd72d4e71a0a4f0031b4b0211270d81090ccdb71,-34.6400667994,-58.5300010443,-58.5288427385126,-34.6398622408149,pharmacy,,,"9",0.00117622978701528
"254501",056d5051bd8bfd2dc3ea11705c7e1ccb5ddbc4b0,-34.64031601,-58.52856445,-58.5287866485101,-34.6407354804718,pharmacy,,,"9",0.000474686901653475
"34717",f10ea052467940ec446e0344df8a4f0b6af34bfc,-34.6338245,-58.5214673,-58.5219873506606,-34.633649451912,pharmacy,,,"10",0.000548720805791773
"160368",aad77c89dac1015b4b6bb5a1bf5d35094adbd522,-34.6317452975,-58.5249920893,-58.5253822857829,-34.62882923008,pharmacy,,,"10",0.00294205752717816
"255661",070e0de089f10e5cf01ea869db9be7d1f5557f6a,-34.63405228,-58.52424622,-58.5219873506606,-34.633649451912,pharmacy,,,"10",0.00229450673587202
"259078",84f95498bc59f49e1ad201eb23b43d914f87d892,-34.633773,-58.524513,-58.5264647514946,-34.634807560286,neighborhood medical center,"2",CMB NÂ° 3,"9",0.00220899273019427
"34722",f80528ad37970bb6399e1b469faf2a4de14c49d4,-34.5899975,-58.4340514,-58.4321949673739,-34.5902011116424,pharmacy,,,"14",0.00186756520532478
"34778",6830a95ab29531126d45aa7e84d6481925ef8fc2,-34.5899695901,-58.4341070567,-58.4321949673739,-34.5902011116424,pharmacy,,,"14",0.0019260549876807
"113187",f5cd4f9782de1b56888a017f4998eab70ccda824,-34.5896927944,-58.4339927693,-58.4321949673739,-34.5902011116424,pharmacy,,,"14",0.00186828214796841
"113188",620b91300ec3de6710cc0ced109380efb4732a7e,-34.5896927944,-58.4339927693,-58.4321949673739,-34.5902011116424,pharmacy,,,"14",0.00186828214796841
"113189",b4a39d8793c898de8b7742058e670f38b4a09135,-34.5896398,-58.4340786,-58.4321949673739,-34.5902011116424,pharmacy,,,"14",0.00196548788599418
"160100",1b111ecd252e35a9e3836fcfc7c28b5c6d2d4f42,-34.5908043,-58.4353117,-58.4363581509337,-34.5924201083384,pharmacy,,,"15",0.0019250704254889
"174678",c8a0b3460ebdd98fcbffe90af209fd331dc1ebdf,-34.5908603829,-58.4335605828,-58.4331311895359,-34.5920749651749,pharmacy,,,"14",0.00128825023879933
"229170",f70c92c4c7279595cef01d4ccb9137c0adc5f659,-34.59035,-58.4348855,-58.4331311895359,-34.5920749651749,pharmacy,,,"14",0.00246030690343197
"34728",8ac61140290a552792b529692e089622b7894b17,-34.5863106,-58.4109029,-58.4113241630864,-34.5879481520442,pharmacy,,,"14",0.001690869387448
"63250",0fcf35ed58850a6da6020d7269cd8947c8b209fe,-34.5854975,-58.4101346,-58.4083478900878,-34.5869515524633,pharmacy,,,"2",0.0023036060592847
"67023",bc183c93803716c3a054cfbd74fbb5c0a0c80e4f,-34.585662,-58.410562,-58.4113241630864,-34.5879481520442,pharmacy,,,"14",0.0024098513936478
"79372",ab345f0ca15600f06c21c97dd55e191e082b541a,-34.58556,-58.410594,-58.4113241630864,-34.5879481520442,pharmacy,,,"14",0.00249728018431031
"154002",615eea5e5cf5281be20b10b7067da1c0d3b5f4f4,-34.5852554,-58.4109316,-58.4128254265437,-34.5840579057537,pharmacy,,,"14",0.00224066317137156
"227980",c6b120ae7682406240a6b1b45bcba11e1649042f,-34.5854832,-58.4101429,-58.4083478900878,-34.5869515524633,pharmacy,,,"2",0.00231907730387578
"240633",f162336cbb85ba8a0b2d481cbf58d7c4d4e11d19,-34.5863106,-58.4109029,-58.4113241630864,-34.5879481520442,pharmacy,,,"14",0.001690869387448
"246792",3856342107f8106e9c45f2e927760ca9e66d19d0,-34.5853354926,-58.4106231632,-58.4128254265437,-34.5840579057537,pharmacy,,,"14",0.00254601492235051
"249339",d32a0c9e07d20d886ffc0c3d13a088603153f1fb,-34.5862750863,-58.4107232094,-58.4113241630864,-34.5879481520442,pharmacy,,,"14",0.0017777216648322
"259627",a5199a1182c27031478c2388b67a873bb54b11e8,-34.5862750863,-58.4107232094,-58.4113241630864,-34.5879481520442,pharmacy,,,"14",0.0017777216648322
"34736",5875461b0f3863e045de62e27c61ea08bbc6394c,-34.5785694787,-58.4100006556,-58.4096603803173,-34.5785728611312,pharmacy,,,"14",0.000340292093442316
"102580",b16b8a18aec5a4a6868fed3188edad9e86cad1e9,-34.578367,-58.410643,-58.4096603803173,-34.5785728611312,pharmacy,,,"14",0.00100395231270525
"125769",4320a182ab51a46743fc056d40f5d6c637c4e0a3,-34.577870591,-58.4087838069,-58.4096603803173,-34.5785728611312,pharmacy,,,"14",0.00112319379142426
"182360",6e5b042e52afe881e8395b22fa201475f3d7e623,-34.5785658,-58.4101672,-58.4096603803173,-34.5785728611312,pharmacy,,,"14",0.000506868868990202
"193158",e3af37a040b32d92baa15362623d8f3ea82533e6,-34.5780806,-58.4090332,-58.4096603803173,-34.5785728611312,pharmacy,,,"14",0.000797293027490719
"239674",703ec4362e92094966d15659c5fe18c417b060b6,-34.5785658,-58.4101672,-58.4096603803173,-34.5785728611312,pharmacy,,,"14",0.000506868868990202
"239896",53b4c8ec0c255d928496c474381092646ba4653a,-34.5785658,-58.4101672,-58.4096603803173,-34.5785728611312,pharmacy,,,"14",0.000506868868990202
"34737",f31146e2357f5cc04b51c354faa716df63d1bbea,-34.5792654,-58.4406762,-58.4381568427032,-34.5809028274438,pharmacy,,,"14",0.00300471792730195
"34749",61fe5f245759a17bbb540a46733de62ea7c1fa61,-34.5792654,-58.4406762,-58.4381568427032,-34.5809028274438,pharmacy,,,"14",0.00300471792730195
"34771",d86186efacd0c612de2d9ff81741085e88dd73b2,-34.5792654,-58.4406762,-58.4381568427032,-34.5809028274438,pharmacy,,,"14",0.00300471792730195
"46528",5d344dff7e2cd2b68cd50c4ecca2ac3d17268852,-34.5792654,-58.4406762,-58.4381568427032,-34.5809028274438,pharmacy,,,"14",0.00300471792730195
"46531",59a309b353519f9b603e8ff8735256a4e8f74158,-34.5792654,-58.4406762,-58.4381568427032,-34.5809028274438,pharmacy,,,"14",0.00300471792730195
"46533",06fcf2f85aa7822f6de8f9212067f1d3469b287c,-34.5792654,-58.4406762,-58.4381568427032,-34.5809028274438,pharmacy,,,"14",0.00300471792730195
"49582",439d27e2f8c3f2e13f57b8aba4eadba0da5a2e8b,-34.5811066,-58.4422187,-58.4381568427032,-34.5809028274438,pharmacy,,,"14",0.00406696544788147
"79660",abc8e8a6e38d7a9ecbd0ed5302a6f68a1859f26e,-34.5792654,-58.4406762,-58.4381568427032,-34.5809028274438,pharmacy,,,"14",0.00300471792730195
"79694",891bdff865e084ca120b2668ee51411711355d9d,-34.5792654,-58.4406762,-58.4381568427032,-34.5809028274438,pharmacy,,,"14",0.00300471792730195
"79719",f89bbb2e62ace2793e31a717e6dad35e4f512e66,-34.5792654,-58.4406762,-58.4381568427032,-34.5809028274438,pharmacy,,,"14",0.00300471792730195
"81929",3a2f49502fa91871cda0da2be928a65b78f4d329,-34.579825,-58.4411891,-58.4381568427032,-34.5809028274438,pharmacy,,,"14",0.00321811999662247
"92704",60ebc3f17b381b96d316151afc598f24e80f33a8,-34.5803498762,-58.4398810528,-58.4381568427032,-34.5809028274438,pharmacy,,,"14",0.00181070581153291
"98800",b554cc0268ad8885dcab6bca24a9d402f94d9928,-34.5791508546,-58.4405507602,-58.4381568427032,-34.5809028274438,pharmacy,,,"14",0.00296652150285664
"102595",adcbc2dca91003c6dab68c6e2eed7eafbea367a5,-34.5803781,-58.4418665,-58.4381568427032,-34.5809028274438,pharmacy,,,"14",0.00374658459800297
"109325",b484af6af6889421374a986678f4224c4faa9311,-34.5815387,-58.4411044,-58.4381568427032,-34.5809028274438,pharmacy,,,"14",0.00301536530550579
"119384",a5e87af1ab2761c72cceb5a18686f9ba78e278f6,-34.5800483,-58.441544,-58.4381568427032,-34.5809028274438,pharmacy,,,"14",0.00349328666236152
"127720",9f03017354d8b2d10b64da59af8ea001e83a0128,-34.5817452,-58.4413969,-58.4381568427032,-34.5809028274438,pharmacy,,,"14",0.00334776982631691
"130785",0bc6230a7761e8ad2f99edbfb67b3e8a4070a493,-34.58064,-58.441976,-58.4381568427032,-34.5809028274438,pharmacy,,,"14",0.00382819026733759
"134413",70955c25d7600efa7edc8dadc88be5595ce41fa0,-34.5792551,-58.4406903,-58.4381568427032,-34.5809028274438,pharmacy,,,"14",0.00302215347123666
"142404",475df04a9be77db01fc92d757ab746b8944fed50,-34.58033,-58.441253,-58.4381568427032,-34.5809028274438,pharmacy,,,"14",0.00314870152394893
"145313",20986d908b18bf187049a09f87e639732ed65276,-34.5809281,-58.4404321,-58.4381568427032,-34.5809028274438,pharmacy,,,"14",0.00227539765068573
"149597",4d9a92f3ac5142dcebaa5f375397f3f45b6c666a,-34.5805553,-58.4420013,-58.4381568427032,-34.5809028274438,pharmacy,,,"14",0.00386013305872562
"151278",20152b4485f84a874024c1dc7eec26267e650459,-34.5809721361,-58.4405282165,-58.4381568427032,-34.5809028274438,pharmacy,,,"14",0.00237238643015107
"152529",0719995e88cbe6d7c42f379c3a5d464f40dc80b2,-34.5809721361,-58.4405282165,-58.4381568427032,-34.5809028274438,pharmacy,,,"14",0.00237238643015107
"152530",57697e7ff7dffd67acb6cff2145a10a18e331d99,-34.5809721361,-58.4405282165,-58.4381568427032,-34.5809028274438,pharmacy,,,"14",0.00237238643015107
"184694",506c490b10717e91ba2b144bcaaa144317a9206d,-34.580555,-58.442001,-58.4381568427032,-34.5809028274438,pharmacy,,,"14",0.00385986129973342
"187073",83c5ee9e36cd4cdb23dd955210da07989a904552,-34.580555,-58.442001,-58.4381568427032,-34.5809028274438,pharmacy,,,"14",0.00385986129973342
"188924",877c4f1be08fdf5296d8235dfe734a21b126aefe,-34.580913,-58.440442,-58.4381568427032,-34.5809028274438,pharmacy,,,"14",0.00228517993865576
"189993",53d056bc84032e86059017f94fc697db1a8c5904,-34.5805791,-58.4401726,-58.4381568427032,-34.5809028274438,pharmacy,,,"14",0.0020415868674842
"208796",6ee92403a98455d74ccbb81b377f9428b7526a0c,-34.5807431633,-58.4409348065,-58.4381568427032,-34.5809028274438,pharmacy,,,"14",0.00278254838145199
"228154",b9fa9dd0c6f366ebaa389c17297426a5e490e35d,-34.580572,-58.440031,-58.4381568427032,-34.5809028274438,pharmacy,,,"14",0.00190313225256088
"230580",9502ad5daa976f007f434e66e2446ca5175d7941,-34.5805791,-58.4401726,-58.4381568427032,-34.5809028274438,pharmacy,,,"14",0.0020415868674842
"233774",c578071d0dca9a2205d900879854efd4d79db23d,-34.579859,-58.439657,-58.4381568427032,-34.5809028274438,pharmacy,,,"14",0.00182757972399672
"235693",d42e3dfbb2e20939c8a76d4472bccaa6f8df8f53,-34.5804074956,-58.4418574864,-58.4381568427032,-34.5809028274438,pharmacy,,,"14",0.00373364666327302
"246987",f7b5fbd72c952c399ed83c03099449e13e5b8b45,-34.5803893,-58.4417656,-58.4381568427032,-34.5809028274438,pharmacy,,,"14",0.00364511174900207
"253164",78f3a8b04d824790c130baa3c6b321e77e553a1d,-34.5798825,-58.4406428,-58.4381568427032,-34.5809028274438,pharmacy,,,"14",0.00268720147627048
"253193",cee893ac736f7393ce878deb9353be39883c9874,-34.5798825,-58.4406428,-58.4381568427032,-34.5809028274438,pharmacy,,,"14",0.00268720147627048
"34742",01d9c9d7cce96ea56748a382b97b90231ffaa260,-34.5884197,-58.4114484,-58.4113241630864,-34.5879481520442,pharmacy,,,"14",0.000487639503447218
"59260",3d723a4c39c3b303aae33e1260f1dd4fdc416da3,-34.589481,-58.412142,-58.4127305000656,-34.5895328607199,pharmacy,,,"14",0.000590780721990517
"67509",648aa7a40d01f4b495e78b707e39e84973557e51,-34.5884197,-58.4114484,-58.4113241630864,-34.5879481520442,pharmacy,,,"14",0.000487639503447218
"74981",2fed2af624c82e4f9f18780e5c87de5c6dc1409a,-34.5893932159,-58.4120663669,-58.4127305000656,-34.5895328607199,pharmacy,,,"14",0.000678655683968645
"171158",9db2f83fd0fa799da114249deb5c2231985ef4bf,-34.5882340527,-58.4114600683,-58.4113241630864,-34.5879481520442,pharmacy,,,"14",0.000316558702413756
"241045",a6dd53b8fd89654bf20bd300de89c9523f2b0cf5,-34.5894782,-58.4121021,-58.4127305000656,-34.5895328607199,pharmacy,,,"14",0.000630772888398034
"34743",0fde891994a133ea4765eb0fb3b7c88f32208df8,-34.5967832982,-58.4156153434,-58.4142416615962,-34.5977310760405,pharmacy,,,"2",0.00166891717380828
"39503",2eb9432519beefea0e77c77dff6033c27809b91e,-34.5967832982,-58.4156153434,-58.4142416615962,-34.5977310760405,pharmacy,,,"2",0.00166891717380828
"54996",5f7b77d4b8df455fe5cabbad1763598056d84045,-34.5978249,-58.4164389,-58.4170867924023,-34.5976587375453,pharmacy,,,"14",0.000668860618003721
