long,lat,objeto,id,nombre,comuna
-58.4221300321224,-34.6322205390489,Farmacia,,,5
-58.3909936850612,-34.6032713119878,Farmacia,,,1
-58.4609967841628,-34.5567972167599,Farmacia,,,13
-58.4273790134682,-34.5780962654003,Farmacia,,,14
-58.4563856514343,-34.6263627016887,Farmacia,,,7
-58.402570604318,-34.6088332863784,Farmacia,,,3
-58.4428062487344,-34.6107084900165,Farmacia,,,6
-58.4417748152232,-34.5927755799224,Farmacia,,,15
-58.4774469900596,-34.5760774735596,Farmacia,,,12
-58.4823586497502,-34.5766456120934,Farmacia,,,12
-58.4350034287819,-34.6211490544745,Farmacia,,,6
-58.4321558657414,-34.6415187104931,Farmacia,,,7
-58.4625698607023,-34.6152587475788,Farmacia,,,7
-58.5161380949718,-34.5899577816076,Farmacia,,,11
-58.372146555599,-34.6304356478456,Farmacia,,,4
-58.361656347704,-34.6289294583835,Farmacia,,,
-58.4244785436659,-34.6074194826752,Farmacia,,,5
-58.4219872376554,-34.5979027626553,Farmacia,,,5
-58.4079868475017,-34.5910667683176,Farmacia,,,2
-58.4235860331664,-34.5811261000913,Farmacia,,,14
-58.44014107789,-34.6056602750628,Farmacia,,,15
-58.3997688262829,-34.5942793339304,Farmacia,,,2
-58.4591090261947,-34.5552642158525,Farmacia,,,13
-58.3825168610955,-34.6089439365543,Farmacia,,,1
-58.3825081699512,-34.6027220278223,Farmacia,,,1
-58.3872545259386,-34.6117919967401,Farmacia,,,1
-58.406562067009,-34.6046052173081,Farmacia,,,3
-58.4135438959811,-34.6128443827079,Farmacia,,,5
-58.4897884121323,-34.6282979203955,Farmacia,,,10
-58.4124358920156,-34.5793091666947,Farmacia,,,14
-58.3872860885318,-34.5994937813721,Farmacia,,,1
-58.5237113135263,-34.614793802637,Farmacia,,,11
-58.5285624184416,-34.6164282528256,Farmacia,,,10
-58.4594806603256,-34.5681244517598,Farmacia,,,13
-58.4664980785033,-34.5989119578746,Farmacia,,,15
-58.3960235836814,-34.6057370267693,Farmacia,,,3
-58.5057289629442,-34.5721432865486,Farmacia,,,12
-58.4883497313288,-34.5456175849052,Farmacia,,,12
-58.389947434277,-34.5915163554249,Farmacia,,,2
-58.4790843700687,-34.6582890604831,Farmacia,,,8
-58.5245372304212,-34.6391828494401,Farmacia,,,9
-58.502777990836,-34.6644780693344,Farmacia,,,9
-58.4755348428904,-34.6772306192289,Farmacia,,,8
-58.4751890063058,-34.6858173906941,Farmacia,,,8
-58.3860774963322,-34.6062364821533,Farmacia,,,1
-58.4008097081991,-34.628478754937,Farmacia,,,3
-58.4051881676231,-34.607841619386,Farmacia,,,3
-58.375275456005,-34.6116885094746,Farmacia,,,1
-58.402226520606,-34.606916272713,Farmacia,,,3
-58.3832006954415,-34.607238101305,Farmacia,,,1
-58.3921453426912,-34.6113421220832,Farmacia,,,3
-58.3968082903475,-34.6031596963127,Farmacia,,,3
-58.400820594059,-34.6096408366918,Farmacia,,,3
-58.3904729422636,-34.6139095054341,Farmacia,,,1
-58.5055632231733,-34.5935080441465,Farmacia,,,11
-58.4881015695852,-34.5732194133908,Farmacia,,,12
-58.4127305000656,-34.5895328607199,Farmacia,,,14
-58.3935062502422,-34.5946555126945,Farmacia,,,2
-58.3881372366236,-34.591646280507,Farmacia,,,2
-58.441795674159,-34.6204538757034,Farmacia,,,6
-58.4393359009375,-34.614782969126,Farmacia,,,6
-58.4022624834181,-34.5937511116215,Farmacia,,,2
-58.4061197905968,-34.6126355847166,Farmacia,,,3
-58.4734714927344,-34.6861404306831,Farmacia,,,8
-58.5116737627914,-34.6584574235378,Farmacia,,,9
-58.3916817913841,-34.5963983248996,Farmacia,,,2
-58.4166349845277,-34.6221081822462,Farmacia,,,5
-58.4636977840796,-34.6308046321716,Farmacia,,,7
-58.4689232714847,-34.6020450287759,Farmacia,,,11
-58.3965429833365,-34.5877506493828,Farmacia,,,2
-58.4768728585413,-34.676453368423,Farmacia,,,8
-58.4938725421476,-34.6133141810644,Farmacia,,,11
-58.4018226521195,-34.596438148539,Farmacia,,,2
-58.422303462608,-34.5810364067488,Farmacia,,,14
-58.3921310399518,-34.6035640946616,Farmacia,,,1
-58.3920002419009,-34.6118425812618,Farmacia,,,3
-58.4087412072446,-34.5944427521557,Farmacia,,,2
-58.4005805770688,-34.5997302364452,Farmacia,,,3
-58.4263917840719,-34.5738471175917,Farmacia,,,
-58.4228364268829,-34.5837388561099,Farmacia,,,14
-58.4009587212779,-34.5918988319044,Farmacia,,,2
-58.5143833702724,-34.6641272540983,Farmacia,,,9
-58.4245426318135,-34.6349053871231,Farmacia,,,5
-58.4026375001418,-34.5746274924802,Farmacia,,,14
-58.5271685473428,-34.6393852134593,Farmacia,,,9
-58.4671866321951,-34.6302745439545,Farmacia,,,7
-58.3605753802569,-34.631825109235,Farmacia,,,4
-58.3874024124948,-34.6144492579349,Farmacia,,,1
-58.3918002026712,-34.6083852485819,Farmacia,,,1
-58.4223484848623,-34.6212289639216,Farmacia,,,5
-58.4833164257857,-34.6087046890065,Farmacia,,,11
-58.3887705443596,-34.6339441656684,Farmacia,,,4
-58.5135283068545,-34.6485816535263,Farmacia,,,9
-58.4767991068171,-34.675831904692,Farmacia,,,8
-58.4998021157006,-34.6376646597801,Farmacia,,,10
-58.4091774513906,-34.6178630466138,Farmacia,,,3
-58.4062730590294,-34.6556617637856,Farmacia,,,4
-58.4520290672448,-34.5665080184887,Farmacia,,,13
-58.3792545250364,-34.5991353157315,Farmacia,,,1
-58.4003201643862,-34.5844023644818,Farmacia,,,2
-58.4106992910389,-34.6038229852039,Farmacia,,,3
-58.3898229968935,-34.5950417952351,Farmacia,,,2
-58.4574113602694,-34.6128698073212,Farmacia,,,6
-58.4033479625752,-34.5966960871519,Farmacia,,,2
-58.397963350385,-34.6094214594827,Farmacia,,,3
-58.3744007911177,-34.6385557281253,Farmacia,,,4
-58.387631986488,-34.5991511669305,Farmacia,,,2
-58.4382941295303,-34.5654550704096,Farmacia,,,14
-58.4435961928729,-34.5626336058259,Farmacia,,,13
-58.4455401481424,-34.569840394345,Farmacia,,,13
-58.4547481854251,-34.5646048398453,Farmacia,,,13
-58.4284733292661,-34.6145566423783,Farmacia,,,5
-58.4200960075593,-34.6110311567017,Farmacia,,,5
-58.4199754988279,-34.6034542794015,Farmacia,,,5
-58.4680124772248,-34.6301028372177,Farmacia,,,7
-58.5255164041011,-34.6392721321648,Farmacia,,,9
-58.4051202087547,-34.6040967612008,Farmacia,,,3
-58.4587875627582,-34.5598940891883,Farmacia,,,13
-58.4860392380271,-34.5747828618343,Farmacia,,,12
-58.4744470215369,-34.5965977331471,Farmacia,,,15
-58.4563144654196,-34.6267385494055,Farmacia,,,7
-58.4410664915241,-34.6201529164099,Farmacia,,,6
-58.4396517787533,-34.5993404181869,Farmacia,,,15
-58.4622995814449,-34.6289343614365,Farmacia,,,7
-58.3798510862918,-34.6022877550185,Farmacia,,,1
-58.3711176558727,-34.5993969453176,Farmacia,,,1
-58.3842265285716,-34.5932217012965,Farmacia,,,1
-58.3735229375474,-34.604264251159,Farmacia,,,1
-58.4104836157927,-34.6106224272506,Farmacia,,,3
-58.4245019829879,-34.6040696590673,Farmacia,,,5
-58.4530597338971,-34.5834119104573,Farmacia,,,15
-58.4680329622933,-34.6174930445099,Farmacia,,,7
-58.3754678428263,-34.6025082650212,Farmacia,,,1
-58.3926958010382,-34.6046160820901,Farmacia,,,3
-58.494026805281,-34.6027224295511,Farmacia,,,11
-58.5025138313127,-34.6513191448784,Farmacia,,,9
-58.3711896797056,-34.6216728462512,Farmacia,,,1
-58.3670402075564,-34.602641632832,Farmacia,,,1
-58.4159240307124,-34.6390786215227,Farmacia,,,4
-58.3752714424319,-34.6066660525577,Farmacia,,,1
-58.3915916095594,-34.6113438558892,Farmacia,,,1
-58.3877234778878,-34.605485568776,Farmacia,,,1
-58.3830790457794,-34.6134003586275,Farmacia,,,1
-58.4814750490348,-34.6116706873096,Farmacia,,,11
-58.3751661536243,-34.6073391682492,Farmacia,,,1
-58.4355328260616,-34.5659188987528,Farmacia,,,14
-58.3736072652016,-34.6033925155239,Farmacia,,,1
-58.3796283061979,-34.6050258458244,Farmacia,,,1
-58.4527286093189,-34.5511444913032,Farmacia,,,13
-58.3765270809801,-34.5986071920283,Farmacia,,,1
-58.3750831174933,-34.6088425507185,Farmacia,,,1
-58.3842021216092,-34.6040377602297,Farmacia,,,1
-58.444274825605,-34.5945229759416,Farmacia,,,15
-58.4488409321859,-34.5681948154938,Farmacia,,,13
-58.4482704616498,-34.5816985780007,Farmacia,,,15
-58.483177486149,-34.6339454408875,Farmacia,,,10
-58.4500978519723,-34.5787115075176,Farmacia,,,13
-58.4360463417029,-34.6348740086496,Farmacia,,,7
-58.4025158073989,-34.6236376769931,Farmacia,,,3
-58.4142416615962,-34.5977310760405,Farmacia,,,2
-58.4459868200917,-34.6073096955312,Farmacia,,,15
-58.4225523840979,-34.5975384404969,Farmacia,,,14
-58.5245436802999,-34.6138471556383,Farmacia,,,11
-58.5167180400686,-34.6613521432621,Farmacia,,,9
-58.428615619516,-34.6190530474769,Farmacia,,,6
-58.4553935457995,-34.5680296145268,Farmacia,,,13
-58.4378497708929,-34.625925578752,Farmacia,,,6
-58.4697198182533,-34.5789723064977,Farmacia,,,15
-58.5029682426189,-34.6006299142003,Farmacia,,,11
-58.3938247024523,-34.5994792722419,Farmacia,,,2
-58.4106156641723,-34.6042133371481,Farmacia,,,3
-58.4664178242573,-34.5515110397836,Farmacia,,,13
-58.4032871994193,-34.6190065751936,Farmacia,,,3
-58.4629791032826,-34.5546857485896,Farmacia,,,13
-58.4872066911541,-34.6353168449471,Farmacia,,,10
-58.4732730192112,-34.5418759855497,Farmacia,,,13
-58.4300689244769,-34.594080900055,Farmacia,,,14
-58.5122247355495,-34.6063382329969,Farmacia,,,11
-58.4698016409122,-34.5465249993056,Farmacia,,,13
-58.4586971473726,-34.572266401011,Farmacia,,,13
-58.3917794746405,-34.6086723997424,Farmacia,,,1
-58.4228038925875,-34.6431837955477,Farmacia,,,4
-58.4309804588021,-34.6019919774707,Farmacia,,,5
-58.4833317028491,-34.5759969112223,Farmacia,,,12
-58.4036229611338,-34.5987028439482,Farmacia,,,3
-58.4484825467404,-34.5560971915707,Farmacia,,,13
-58.4745918122882,-34.5812519599115,Farmacia,,,15
-58.4525556858585,-34.5594008487738,Farmacia,,,13
-58.385906064808,-34.5965610800121,Farmacia,,,1
-58.3749180489127,-34.6128468621148,Farmacia,,,1
-58.4569320370549,-34.5614477221814,Farmacia,,,13
-58.3786423292269,-34.5952896566621,Farmacia,,,1
-58.4453569895014,-34.6174387613526,Farmacia,,,6
-58.3627794479696,-34.6115004497474,Farmacia,,,1
-58.4550881540476,-34.6055582571114,Farmacia,,,6
-58.4672415888803,-34.6356284156248,Farmacia,,,7
-58.4976482601661,-34.5836946358652,Farmacia,,,12
-58.4954480862423,-34.6008249954451,Farmacia,,,11
-58.4628302226545,-34.5626804325139,Farmacia,,,13
-58.416360238305,-34.6248787135972,Farmacia,,,5
-58.3637914583063,-34.6028991050674,Farmacia,,,1
-58.4604847373243,-34.6144831152348,Farmacia,,,7
-58.374413881642,-34.6385182522485,Farmacia,,,4
-58.3801852765093,-34.5939442182027,Farmacia,,,1
-58.4526891507382,-34.6280168130259,Farmacia,,,6
-58.4564234208146,-34.6410592084166,Farmacia,,,7
-58.4363581509337,-34.5924201083384,Farmacia,,,15
-58.4087156335716,-34.5961991333228,Farmacia,,,2
-58.4239660378146,-34.6034343283915,Farmacia,,,5
-58.4067742733313,-34.5952431147469,Farmacia,,,2
-58.4113241630864,-34.5879481520442,Farmacia,,,14
-58.4664739307055,-34.646722009589,Farmacia,,,9
-58.4385408782501,-34.5984401285355,Farmacia,,,15
-58.4455227204403,-34.5690573603221,Farmacia,,,14
-58.4601586967241,-34.5750949083545,Farmacia,,,13
-58.4604715259176,-34.5580056101252,Farmacia,,,13
-58.4463345977191,-34.5931429119257,Farmacia,,,15
-58.4811713525062,-34.6290618403833,Farmacia,,,10
-58.4306883366975,-34.6159444203213,Farmacia,,,6
-58.4069560101857,-34.5829940747071,Farmacia,,,14
-58.4499270008415,-34.5578161104965,Farmacia,,,13
-58.4231501308635,-34.5761244806357,Farmacia,,,14
-58.4117324297475,-34.597833241991,Farmacia,,,2
-58.4471877939086,-34.5827582351691,Farmacia,,,15
-58.4639141527676,-34.5707283915042,Farmacia,,,13
-58.4632183789443,-34.6261301358728,Farmacia,,,7
-58.4700663577657,-34.6292373565997,Farmacia,,,7
-58.4361803432824,-34.6192847793274,Farmacia,,,6
-58.4620111996229,-34.628845766749,Farmacia,,,7
-58.4367322899066,-34.6186459464494,Farmacia,,,6
-58.3855198157325,-34.5954998790156,Farmacia,,,1
-58.465143386561,-34.538959515426,Farmacia,,,13
-58.3747054019921,-34.5996569868549,Farmacia,,,1
-58.386009669174,-34.5947220997242,Farmacia,,,1
-58.3990593739773,-34.5950976354525,Farmacia,,,2
-58.3923068223716,-34.6069894486155,Farmacia,,,3
-58.3905925853496,-34.5908143168873,Farmacia,,,2
-58.4451986680851,-34.5700140511822,Farmacia,,,13
-58.4611818664142,-34.6282201625234,Farmacia,,,7
-58.4672061497911,-34.6298917870105,Farmacia,,,7
-58.4642776379779,-34.5403971724373,Farmacia,,,13
-58.4017257590373,-34.5925651466849,Farmacia,,,2
-58.4595194537916,-34.5451956124796,Farmacia,,,13
-58.4076512780607,-34.5914392455794,Farmacia,,,2
-58.395166417272,-34.6043287462495,Farmacia,,,3
-58.4599014988768,-34.5579974637121,Farmacia,,,13
-58.4511249365649,-34.5585741594136,Farmacia,,,13
-58.3845155890442,-34.6224956424631,Farmacia,,,1
-58.4552818727515,-34.5866663569398,Farmacia,,,15
-58.5223816636976,-34.6065758292468,Farmacia,,,11
-58.3829016864886,-34.6035999642303,Farmacia,,,1
-58.3765366501599,-34.6095422191076,Farmacia,,,1
-58.3894654362685,-34.6102902899995,Farmacia,,,1
-58.4874766751016,-34.6349861322019,Farmacia,,,10
-58.4829735203468,-34.6097951302633,Farmacia,,,11
-58.4873517241803,-34.6370371571667,Farmacia,,,10
-58.4744582595685,-34.6204415262496,Farmacia,,,11
-58.452565552288,-34.5657171481324,Farmacia,,,13
-58.4633393171772,-34.5672366674186,Farmacia,,,13
-58.4946040478298,-34.6020275760201,Farmacia,,,11
-58.3841829661315,-34.5989971338995,Farmacia,,,1
-58.4067003529482,-34.5846004593277,Farmacia,,,2
-58.3719796369521,-34.6208661251309,Farmacia,,,1
-58.4047483105297,-34.6371113222382,Farmacia,,,4
-58.4046712677863,-34.6308689999373,Farmacia,,,4
-58.5009494979664,-34.5753117271806,Farmacia,,,12
-58.4887453109116,-34.5783576169024,Farmacia,,,12
-58.4127314266733,-34.5967457789691,Farmacia,,,2
-58.3829078978331,-34.5962801615059,Farmacia,,,1
-58.370582776806,-34.6035410214166,Farmacia,,,1
-58.4439723210618,-34.5953395730263,Farmacia,,,15
-58.4635311712816,-34.5561902276119,Farmacia,,,13
-58.3991403287234,-34.6122106001848,Farmacia,,,3
-58.4695745305294,-34.5735412580977,Farmacia,,,12
-58.402588273945,-34.5988619282951,Farmacia,,,2
-58.5029011246981,-34.6001346223137,Farmacia,,,11
-58.4009950771172,-34.6305184994193,Farmacia,,,4
-58.5030534509349,-34.6518758417769,Farmacia,,,9
-58.4152882402962,-34.652185924816,Farmacia,,,4
-58.4680929844432,-34.5565695278083,Farmacia,,,13
-58.4879232424721,-34.6632547403504,Farmacia,,,8
-58.3807717991121,-34.6033840004483,Farmacia,,,1
-58.3808829368671,-34.601631269111,Farmacia,,,1
-58.379945104301,-34.6014145302607,Farmacia,,,1
-58.3758364031627,-34.6024360664165,Farmacia,,,1
-58.37961341667,-34.6034029821733,Farmacia,,,1
-58.3845922501203,-34.6100124613579,Farmacia,,,1
-58.378064752963,-34.6013486251051,Farmacia,,,1
-58.5088900463131,-34.5699458435785,Farmacia,,,12
-58.3876077674162,-34.606772257159,Farmacia,,,1
-58.3976928103665,-34.59395981971,Farmacia,,,2
-58.3971710411547,-34.5930720133671,Farmacia,,,2
-58.3768772927483,-34.6009924975363,Farmacia,,,1
-58.4164776557331,-34.6240191780842,Farmacia,,,5
-58.4480870006834,-34.5680708235821,Farmacia,,,14
-58.5251903420547,-34.6400188697631,Farmacia,,,9
-58.480408379226,-34.6336872914665,Farmacia,,,10
-58.4392932594758,-34.6158323208916,Farmacia,,,6
-58.4757134874646,-34.6211147077297,Farmacia,,,11
-58.369731466634,-34.6384563831253,Farmacia,,,4
-58.4278521616313,-34.6180596159356,Farmacia,,,5
-58.4345378417571,-34.5712242839022,Farmacia,,,14
-58.4234278848903,-34.5901259488608,Farmacia,,,14
-58.4017070881283,-34.6082921640864,Farmacia,,,3
-58.4663994911664,-34.6457582485923,Farmacia,,,9
-58.4544818709873,-34.6317026193173,Farmacia,,,7
-58.4274452156181,-34.6248706067349,Farmacia,,,6
-58.4784773521234,-34.6578444935925,Farmacia,,,9
-58.3838505941145,-34.5984978068729,Farmacia,,,1
-58.5279617670928,-34.6418776952142,Farmacia,,,9
-58.3665923514549,-34.6063059162718,Farmacia,,,1
-58.4577968723731,-34.6044811995538,Farmacia,,,15
-58.3833686680777,-34.627776607908,Farmacia,,,1
-58.4063541120524,-34.6076345109001,Farmacia,,,3
-58.3870214901525,-34.5991260776751,Farmacia,,,2
-58.4018880514658,-34.6100633958183,Farmacia,,,3
-58.3849688896247,-34.6094735642929,Farmacia,,,1
-58.5254545423105,-34.6136075761251,Farmacia,,,11
-58.4318060032933,-34.6018882691677,Farmacia,,,5
-58.3914661361162,-34.6174109794212,Farmacia,,,1
-58.3823792173994,-34.6044958351567,Farmacia,,,1
-58.4850921188247,-34.5738379678475,Farmacia,,,12
-58.4743452968246,-34.5411616642485,Farmacia,,,12
-58.4414348748935,-34.6203024886128,Farmacia,,,6
-58.4540091594502,-34.6254300130761,Farmacia,,,6
-58.4243239399508,-34.579593773627,Farmacia,,,14
-58.527072719308,-34.6393799744449,Farmacia,,,9
-58.462492871716,-34.5551641444736,Farmacia,,,13
-58.4837228330402,-34.6087960763261,Farmacia,,,11
-58.4471310708323,-34.5918685238001,Farmacia,,,15
-58.5288427385126,-34.6398622408149,Farmacia,,,9
-58.4212056935537,-34.6113506295391,Farmacia,,,5
-58.405003354757,-34.6036287835374,Farmacia,,,3
-58.4682274429932,-34.6301565479951,Farmacia,,,7
-58.4973908654296,-34.598897674685,Farmacia,,,11
-58.3930604324611,-34.6042653557231,Farmacia,,,3
-58.4166658520918,-34.6529304197134,Farmacia,,,4
-58.439420641206,-34.5990220603235,Farmacia,,,15
-58.4052965151263,-34.636897219681,Farmacia,,,4
-58.3740646656391,-34.5907129503343,Farmacia,,,1
-58.4434449737211,-34.5704516958807,Farmacia,,,14
-58.4223511299862,-34.6028136847463,Farmacia,,,5
-58.3818820360408,-34.6280085456761,Farmacia,,,1
-58.3765677341702,-34.6021533138173,Farmacia,,,1
-58.5026304834634,-34.6514723579541,Farmacia,,,9
-58.399084047936,-34.6047959507829,Farmacia,,,3
-58.4763577840797,-34.6759664972355,Farmacia,,,8
-58.4544195666636,-34.5870523669182,Farmacia,,,15
-58.415905641471,-34.6249371047573,Farmacia,,,5
-58.3697946296416,-34.6351809205544,Farmacia,,,4
-58.4586743972237,-34.5594145507085,Farmacia,,,13
-58.4982268789543,-34.6473965144123,Farmacia,,,9
-58.4244021764363,-34.5780159466456,Farmacia,,,14
-58.3921314990769,-34.6033280702992,Farmacia,,,1
-58.4489987543917,-34.5776563237949,Farmacia,,,13
-58.5087803350855,-34.6080939469517,Farmacia,,,11
-58.4479478477988,-34.5570239010825,Farmacia,,,13
-58.4497159105734,-34.5540100673602,Farmacia,,,13
-58.3734607699566,-34.6062408170834,Farmacia,,,1
-58.3756470402639,-34.5974228736363,Farmacia,,,1
-58.4238540053459,-34.5751499833415,Farmacia,,,
-58.4940883569061,-34.5720300920533,Farmacia,,,12
-58.4673508791043,-34.6215435908826,Farmacia,,,
-58.4510547557539,-34.6246722062259,Farmacia,,,6
-58.4899641738757,-34.5738742570955,Farmacia,,,12
-58.4507799484178,-34.5771864100753,Farmacia,,,13
-58.4565537676491,-34.5672744454897,Farmacia,,,13
-58.4021467297607,-34.5975772779612,Farmacia,,,2
-58.461248692724,-34.6035916901672,Farmacia,,,15
-58.4673305612765,-34.6252192024433,Farmacia,,,7
-58.458478756915,-34.6304516157855,Farmacia,,,7
-58.4833175566364,-34.6339832776852,Farmacia,,,10
-58.3615794153817,-34.617208778825,Farmacia,,,1
-58.3926606531872,-34.5999976586174,Farmacia,,,1
-58.4378179587614,-34.6135553445838,Farmacia,,,6
-58.4024118005652,-34.5836142345996,Farmacia,,,2
-58.4213458454361,-34.6029546402754,Farmacia,,,5
-58.3673525682775,-34.5999878308396,Farmacia,,,1
-58.4696317990296,-34.546735036309,Farmacia,,,13
-58.3732445538626,-34.5962876507027,Farmacia,,,1
-58.469217823022,-34.5479770780184,Farmacia,,,12
-58.3760121437553,-34.608497134772,Farmacia,,,1
-58.3964248514629,-34.6093123018339,Farmacia,,,3
-58.4232751401903,-34.5979839025878,Farmacia,,,5
-58.3808350709253,-34.5760553158129,Farmacia,,,
-58.4545997501005,-34.6053097593449,Farmacia,,,15
-58.4075776773938,-34.5967184906036,Farmacia,,,2
-58.4640437253473,-34.6253435391257,Farmacia,,,7
-58.4368574008189,-34.5988816187831,Farmacia,,,15
-58.5221454768693,-34.6258442972121,Farmacia,,,10
-58.419797061985,-34.6214001637035,Farmacia,,,5
-58.4269110906669,-34.627190921317,Farmacia,,,7
-58.4408090642417,-34.5647214349574,Farmacia,,,14
-58.4519187162906,-34.5537030964855,Farmacia,,,13
-58.4250955933225,-34.5803197805327,Farmacia,,,14
-58.4722488553366,-34.567670084945,Farmacia,,,13
-58.4863023700347,-34.57409779102,Farmacia,,,12
-58.3901715677976,-34.6107744071362,Farmacia,,,1
-58.5013055944395,-34.619076554981,Farmacia,,,10
-58.384294987771,-34.6153361298216,Farmacia,,,1
-58.3928653684539,-34.6117572839765,Farmacia,,,3
-58.4383346637845,-34.5968736728867,Farmacia,,,15
-58.3981644707449,-34.6062041602959,Farmacia,,,3
-58.3829307248592,-34.6296273883129,Farmacia,,,1
-58.4040252264339,-34.577858797953,Farmacia,,,14
-58.5262313454099,-34.6150854088205,Farmacia,,,10
-58.4024119927555,-34.5940688128835,Farmacia,,,2
-58.4166378441565,-34.6504602980208,Farmacia,,,4
-58.3863913122586,-34.6031540066695,Farmacia,,,1
-58.4360376244794,-34.567129353538,Farmacia,,,14
-58.5139753512495,-34.6489743625188,Farmacia,,,9
-58.3770618625933,-34.6198859423425,Farmacia,,,1
-58.4320310195448,-34.616538069996,Farmacia,,,6
-58.4029077014673,-34.5964987427884,Farmacia,,,2
-58.4041174872715,-34.6007324971428,Farmacia,,,3
-58.3881311608495,-34.5969308383953,Farmacia,,,2
-58.3785889927444,-34.608075668403,Farmacia,,,1
-58.4429131899128,-34.608297055591,Farmacia,,,6
-58.470935722864,-34.6312504764821,Farmacia,,,7
-58.3991683725827,-34.5939170895523,Farmacia,,,2
-58.5053893102983,-34.6539792681507,Farmacia,,,9
-58.3796548217227,-34.5926872206568,Farmacia,,,1
-58.4987596096094,-34.5514976099476,Farmacia,,,12
-58.4722444577924,-34.5823794924078,Farmacia,,,15
-58.4406270579271,-34.5724053977786,Farmacia,,,14
-58.4030350221577,-34.6119267651521,Farmacia,,,3
-58.4539040486498,-34.6011679523153,Farmacia,,,15
-58.4325188426501,-34.6340835884835,Farmacia,,,7
-58.4595299202427,-34.6141146301915,Farmacia,,,7
-58.4736380112751,-34.6192890050487,Farmacia,,,11
-58.4991844776118,-34.5815849624423,Farmacia,,,
-58.4978913248006,-34.583413194267,Farmacia,,,
-58.3988651280762,-34.6235487962508,Farmacia,,,3
-58.4926345156684,-34.6044485653826,Farmacia,,,11
-58.3848274250974,-34.6131924971165,Farmacia,,,1
-58.3995496488569,-34.6071576694472,Farmacia,,,3
-58.4534419265837,-34.5840051001501,Farmacia,,,15
-58.420055622034,-34.5957628280778,Farmacia,,,14
-58.440839934609,-34.610440470517,Farmacia,,,6
-58.3927096614893,-34.593097280796,Farmacia,,,2
-58.4467287846178,-34.568813812308,Farmacia,,,14
-58.374055620892,-34.6387781038053,Farmacia,,,4
-58.3742727225369,-34.6391756057663,Farmacia,,,4
-58.5167989804833,-34.6528104842987,Farmacia,,,9
-58.3877769009383,-34.6039271993999,Farmacia,,,1
-58.3941969352402,-34.5901121454785,Farmacia,,,2
-58.4002886052346,-34.6086994608219,Farmacia,,,3
-58.4994712598195,-34.5848312392029,Farmacia,,,12
-58.3894943857185,-34.5987713955563,Farmacia,,,2
-58.4023135658169,-34.5865473529947,Farmacia,,,2
-58.3912236938316,-34.628671692015,Farmacia,,,4
-58.4395788985748,-34.5647839237228,Farmacia,,,14
-58.4451208844284,-34.6607659288851,Farmacia,,,8
-58.4302976136689,-34.608907590193,Farmacia,,,5
-58.3790189906388,-34.6090692082781,Farmacia,,,1
-58.3778466817188,-34.6283590248953,Farmacia,,,1
-58.4416035618041,-34.6314913322736,Farmacia,,,7
-58.4326404083668,-34.5732312422702,Farmacia,,,14
-58.4464349776486,-34.572240409318,Farmacia,,,13
-58.4502580914942,-34.5612009792999,Farmacia,,,13
-58.4377954960407,-34.5840075491789,Farmacia,,,14
-58.4534885974639,-34.6056375783171,Farmacia,,,15
-58.3805900421796,-34.6279736156361,Farmacia,,,1
-58.4922324938877,-34.607609314008,Farmacia,,,11
-58.3893968489903,-34.6077192783777,Farmacia,,,1
-58.3728497748742,-34.5874076305548,Farmacia,,,1
-58.5276460679201,-34.638139466127,Farmacia,,,9
-58.3870227500128,-34.6007177505086,Farmacia,,,1
-58.3837135238608,-34.6090298889173,Farmacia,,,1
-58.3893785160833,-34.610285591766,Farmacia,,,
-58.4606414508404,-34.5604465027496,Farmacia,,,13
-58.4467275966215,-34.5903511840161,Farmacia,,,15
-58.467136103522,-34.548624402149,Farmacia,,,13
-58.4232788315289,-34.612259046663,Farmacia,,,5
-58.5036402927839,-34.6010299816558,Farmacia,,,11
-58.452318709186,-34.6058991225658,Farmacia,,,15
-58.463636258187,-34.6342065595038,Farmacia,,,7
-58.372753797648,-34.6017642055922,Farmacia,,,1
-58.3829098868226,-34.5961016481931,Farmacia,,,1
-58.4166357187536,-34.6504296448068,Farmacia,,,4
-58.4063255572814,-34.6086877583657,Farmacia,,,3
-58.396126743441,-34.6088977450959,Farmacia,,,3
-58.4384108267194,-34.5994388945124,Farmacia,,,15
-58.5275426679941,-34.6161188171834,Farmacia,,,10
-58.4853152297045,-34.5544273560606,Farmacia,,,12
-58.4055213563001,-34.5769728238801,Farmacia,,,14
-58.3799938128767,-34.6091361595704,Farmacia,,,1
-58.4631185101528,-34.6154648649628,Farmacia,,,7
-58.3829702989828,-34.5946905754139,Farmacia,,,1
-58.4824835750924,-34.610379797313,Farmacia,,,11
-58.396895889019,-34.6043546737983,Farmacia,,,3
-58.3749763121684,-34.6377099627292,Farmacia,,,4
-58.4984551984329,-34.5906579121699,Farmacia,,,12
-58.4359816402632,-34.5696662980554,Farmacia,,,14
-58.4799048869876,-34.5552990891922,Farmacia,,,12
-58.4124824408188,-34.5831546268785,Farmacia,,,14
-58.3796036424739,-34.6177856469497,Farmacia,,,1
-58.4202651324123,-34.6159378776459,Farmacia,,,5
-58.3871668367085,-34.5973341098662,Farmacia,,,2
-58.4519213392538,-34.6102718273149,Farmacia,,,6
-58.5061803069192,-34.5884738419933,Farmacia,,,12
-58.4555367913992,-34.5555008747509,Farmacia,,,13
-58.4438817659673,-34.6081907413397,Farmacia,,,6
