,barrio_,b_id_,month_,year_,price_aprox_local_currency_min,price_aprox_local_currency_max,price_aprox_local_currency_mean,price_aprox_local_currency_std,price_aprox_usd_min,price_aprox_usd_max,price_aprox_usd_mean,price_aprox_usd_std,created_on_count
919,PARQUE CHACABUCO,9.0,4,2017,1043429.69,6679274.79,2959042.267162163,1482906.9074493155,65343.0,418278.16,183478.14824324325,91638.97432407571,74
920,PARQUE CHACABUCO,9.0,5,2015,1000193.55,5873330.0,1926692.4257692306,940311.5645906636,57900.0,340000.0,111645.19307692308,54463.74485507721,26
921,PARQUE CHACABUCO,9.0,5,2016,1325385.5,5636880.5,2484798.403125,1495279.1154813964,83000.0,353000.0,155606.25,93639.29708372086,16
922,PARQUE CHACABUCO,9.0,5,2017,1101826.5,14371650.0,3113567.7182222223,2660211.13767762,69000.0,900000.0,191942.6222222222,165575.130883548,45
923,PARQUE CHACABUCO,9.0,6,2015,1001921.0,5696283.64,1870055.1168333332,963206.3687700479,58000.0,329751.0,108451.46666666666,55897.95600443228,60
924,PARQUE CHACABUCO,9.0,6,2016,1037952.5,3289139.73,1834806.5425,555901.5035399735,65000.0,205976.75,114901.62149999998,34812.38086948503,20
925,PARQUE CHACABUCO,9.0,6,2017,91603.53,12774800.0,3085196.265714286,2266553.5142123657,5191.62,800000.0,183204.02337662337,132863.53503420742,77
926,PARQUE CHACABUCO,9.0,7,2014,1036470.0,1468332.5,1228957.2857142857,136540.89837812248,60000.0,85000.0,71142.85714285714,7904.1881604748305,7
927,PARQUE CHACABUCO,9.0,7,2015,1781780.0,5074817.82,2952811.4244444445,1210409.316274762,104000.0,296210.0,172245.55555555556,70745.65483319649,9
928,PARQUE CHACABUCO,9.0,7,2016,908607.65,9581100.0,2424986.6504347827,1812016.2569702899,56900.0,600000.0,151860.64130434784,113474.41881284869,23
929,PARQUE CHACABUCO,9.0,7,2017,952803.0,10586700.0,3277387.506349206,1818247.4281361029,54000.0,600000.0,185546.06373015873,102113.0041054614,126
930,PARQUE CHACABUCO,9.0,8,2014,1036470.0,6218820.0,2845973.875,2128396.8663054286,60000.0,360000.0,164750.0,123210.33119948066,8
931,PARQUE CHACABUCO,9.0,8,2015,1122842.5,5996375.0,2205100.1370967743,1098889.79030969,65000.0,350000.0,128609.67741935483,64123.60124446488,31
932,PARQUE CHACABUCO,9.0,8,2016,1085858.0,6227715.0,2389415.4699999997,1303006.3259882217,68000.0,390000.0,149633.05699999997,81598.54247392651,20
933,PARQUE CHACABUCO,9.0,8,2017,1198875.0,5646240.0,3019235.125,1531079.6898010229,69000.0,320000.0,172625.0,87227.02317188506,8
934,PARQUE CHACABUCO,9.0,9,2014,1174666.0,2677547.5,1446512.0789473683,317109.4114024923,68000.0,155000.0,83736.84210526316,18357.081907001208,19
935,PARQUE CHACABUCO,9.0,9,2015,1010817.5,2415682.5,1734891.1066666667,439796.7797897938,59000.0,141000.0,101263.16111111111,25670.321315355814,9
936,PARQUE CHACABUCO,9.0,9,2016,1085858.0,9581100.0,3076213.0215789475,2112444.9141657874,68000.0,600000.0,192642.57894736843,132288.24963243282,19
937,PARQUE CHACABUCO,9.0,9,2017,449999.99,14084400.0,3588233.748730159,2191320.1767276106,25899.28,800000.0,204929.97206349208,125010.53616019673,63
938,PARQUE CHACABUCO,9.0,10,2014,1451058.0,2746645.5,2061423.6666666667,651029.4362047567,84000.0,159000.0,119333.33333333333,37687.309977409284,3
939,PARQUE CHACABUCO,9.0,10,2015,1147877.5,7044884.0,2364221.2511627907,1325904.0146148691,67000.0,411200.0,137996.27906976745,77391.15801049872,43
940,PARQUE CHACABUCO,9.0,10,2016,1437165.0,5429290.0,3289428.3388235294,1157781.0480334552,90000.0,340000.0,205994.82352941178,72504.05781336939,17
941,PARQUE CHACABUCO,9.0,10,2017,615736.91,9859080.0,2975919.815428571,1476501.6390455812,31359.15,560000.0,168992.77685714286,83519.7564855152,105
942,PARQUE CHACABUCO,9.0,11,2014,1269675.75,3627645.0,2498324.5625,964988.034888006,73500.0,210000.0,144625.0,55861.99513085798,4
943,PARQUE CHACABUCO,9.0,11,2015,1129031.75,7709625.0,2969633.3333333335,2518035.551500684,65900.0,450000.0,173333.33333333334,146974.20408584177,15
944,PARQUE CHACABUCO,9.0,11,2016,1101826.5,6706770.0,3346927.150588235,1621460.8834911848,69000.0,420000.0,209595.58823529413,101541.21447728643,34
945,PARQUE CHACABUCO,9.0,11,2017,1124886.83,7755750.0,2388153.6926086955,1474661.4641705002,60484.29,450000.0,130227.46991304352,86553.04810854582,115
946,PARQUE CHACABUCO,9.0,12,2014,1036470.0,4318625.0,2359696.7,1206472.6481978155,60000.0,250000.0,136600.0,69841.24855699531,5
947,PARQUE CHACABUCO,9.0,12,2015,1398467.0,8782675.0,3565899.3407407408,1758396.377243697,83000.0,550000.0,215029.62962962964,106326.26788411809,27
948,PARQUE CHACABUCO,9.0,12,2016,942141.5,11177950.0,3068492.4431818184,2395423.763963492,59000.0,700000.0,192159.0909090909,150009.316088768,22
949,PARQUE CHACABUCO,9.0,12,2017,942480.0,14726250.0,4294617.883720931,3181566.5337335747,48000.0,750000.0,227181.39534883722,166361.83350043272,43
950,PARQUE CHAS,47.0,1,2015,1207487.55,2280234.0,1611710.8499999999,583169.824776126,69900.0,132000.0,93300.0,33758.998800319896,3
951,PARQUE CHAS,47.0,1,2016,1277480.0,5560170.0,2508874.888888889,1191182.891930139,80000.0,330000.0,154222.22222222222,68914.39939841632,9
952,PARQUE CHAS,47.0,1,2017,830362.0,5748660.0,2124916.011538462,1189104.516025065,52000.0,360000.0,133069.23076923078,74465.63647337351,26
953,PARQUE CHAS,47.0,1,2018,1138830.0,10995600.0,3424677.7950000004,2011435.4723957498,58000.0,560000.0,174417.0,102441.3278531067,40
954,PARQUE CHAS,47.0,2,2015,1347411.0,1347411.0,1347411.0,0.0,78000.0,78000.0,78000.0,0.0,1
955,PARQUE CHAS,47.0,2,2016,319370.0,7026140.0,1844490.3625,2238916.0729962564,20000.0,440000.0,114550.0,139990.9997106957,8
956,PARQUE CHAS,47.0,2,2017,1405228.0,5668817.5,3001256.7628571424,1483227.4643187935,88000.0,355000.0,187948.57142857142,92884.58304279008,14
957,PARQUE CHAS,47.0,3,2016,1109810.75,2849957.8,1965164.8405263154,489718.88487544376,69500.0,169147.0,120669.57894736843,28142.445655620122,19
958,PARQUE CHAS,47.0,3,2017,351307.0,5093951.5,1640649.3142857144,703479.3348474089,22000.0,319000.0,102742.85714285714,44054.19011475148,49
959,PARQUE CHAS,47.0,4,2015,1627587.5,4577742.5,2102401.6555555556,936483.3321354095,95000.0,265000.0,122368.88888888889,53960.876671076345,9
960,PARQUE CHAS,47.0,4,2016,1517007.5,1729388.55,1616742.1885714286,66036.96267576779,95000.0,108300.0,101245.71428571429,4135.451838041632,7
961,PARQUE CHAS,47.0,4,2017,399212.5,5397353.0,2266256.6582926833,1176169.4217158104,25000.0,338000.0,141600.58536585365,73701.22425305283,41
962,PARQUE CHAS,47.0,5,2015,1190708.75,8550877.5,2069784.642857143,1976981.9147287428,69500.0,495000.0,120428.57142857143,114397.3939225179,14
963,PARQUE CHAS,47.0,5,2016,1197637.5,4710707.5,2283335.815,1195241.1168166392,75000.0,295000.0,142990.0,74849.93060191245,10
964,PARQUE CHAS,47.0,5,2017,1293448.5,9581100.0,2513532.6903999997,1897621.2096624863,81000.0,600000.0,157032.04,119043.23657061189,25
965,PARQUE CHAS,47.0,6,2015,1295587.5,12955875.0,2450675.828461538,3164851.8354374724,75000.0,750000.0,141866.67230769232,183209.46104490286,13
966,PARQUE CHAS,47.0,6,2016,1229574.5,4471180.0,1932188.5,1055057.5379419597,77000.0,280000.0,121000.0,66071.17374468234,11
967,PARQUE CHAS,47.0,6,2017,1069889.5,5469795.0,2785852.8852941175,1473702.3697307238,67000.0,320000.0,166288.23529411765,90388.79937769489,17
968,PARQUE CHAS,47.0,7,2014,1710175.5,1710175.5,1710175.5,0.0,99000.0,99000.0,99000.0,0.0,1
969,PARQUE CHAS,47.0,7,2015,1511518.75,2398550.0,2036150.4722222222,370614.6498191898,87500.0,140000.0,118766.66666666667,21761.548658126332,9
970,PARQUE CHAS,47.0,7,2016,1141747.75,7026140.0,2103650.26875,2007912.9847604618,71500.0,440000.0,131737.5,125742.11633907142,8
971,PARQUE CHAS,47.0,7,2017,388179.0,6463125.0,2233364.5456862748,1329876.806214538,22000.0,375000.0,126885.50980392157,75943.32425048895,51
972,PARQUE CHAS,47.0,8,2014,3195782.5,3195782.5,3195782.5,0.0,185000.0,185000.0,185000.0,0.0,1
973,PARQUE CHAS,47.0,8,2015,1027950.0,4317390.0,2753851.55,1449863.5457576732,60000.0,252000.0,160300.0,84696.2218755949,5
974,PARQUE CHAS,47.0,8,2016,1259914.65,4231652.5,1997127.066666667,1021403.7296006108,78900.0,265000.0,125066.66666666667,63963.661558731925,9
975,PARQUE CHAS,47.0,8,2017,1112000.0,8861250.0,2269645.0,2907581.61599944,64000.0,510000.0,128285.71428571429,168320.83876307405,7
976,PARQUE CHAS,47.0,9,2014,7600780.0,7600780.0,7600780.0,0.0,440000.0,440000.0,440000.0,0.0,1
977,PARQUE CHAS,47.0,9,2015,1336335.0,4368787.5,2674383.25,1398876.7558321569,78000.0,255000.0,156100.0,81650.47458527109,5
978,PARQUE CHAS,47.0,9,2016,1245543.0,2235590.0,1764519.25,461799.8908456815,78000.0,140000.0,110500.0,28919.428302325297,4
979,PARQUE CHAS,47.0,9,2017,1150902.62,14247500.0,3617289.3800000004,2689492.673197989,66239.0,820000.0,208117.45833333334,154828.38151320379,24
980,PARQUE CHAS,47.0,10,2015,1627587.5,1713078.67,1670333.085,60451.38603857189,95000.0,99990.0,97495.0,3528.462838120872,2
981,PARQUE CHAS,47.0,10,2016,1309417.0,6195778.0,3428665.0714285714,2187309.8159327554,82000.0,388000.0,214714.2857142857,136976.53605114794,7
982,PARQUE CHAS,47.0,10,2017,1297912.5,6690090.0,3328079.0396969696,1589384.0470929185,75000.0,380000.0,187831.21212121213,89385.63796122311,33
983,PARQUE CHAS,47.0,11,2014,1502881.5,3886762.5,2223228.15,969444.2628098134,87000.0,225000.0,128700.0,56119.960798275686,5
984,PARQUE CHAS,47.0,11,2015,1953105.0,3854812.5,2826862.5,764885.0626842572,114000.0,225000.0,165000.0,44645.26850630422,6
985,PARQUE CHAS,47.0,11,2016,1261511.5,4982172.0,2151718.112380952,881631.3753288062,79000.0,312000.0,134747.66666666666,55210.656929920086,21
986,PARQUE CHAS,47.0,11,2017,1503847.95,6922200.0,3000177.1441176473,1700156.1328594077,86900.0,400000.0,172970.58823529413,98467.88667318068,17
987,PARQUE CHAS,47.0,12,2015,1130745.0,5139750.0,2279643.375,1913250.3243517901,66000.0,300000.0,135000.0,110637.5463695154,4
988,PARQUE CHAS,47.0,12,2016,895034.42,3713634.36,1754636.5216666665,595837.2945363076,56050.0,232560.0,109881.11111111111,37313.2914165967,18
989,PARQUE CHAS,47.0,12,2017,1487840.0,7420602.0,2951719.5452631577,1202593.5287386782,80000.0,399000.0,156364.02631578947,65073.022135629704,38
990,PARQUE PATRICIOS,40.0,1,2016,1037952.5,2467133.25,1499442.15,570703.5561488337,65000.0,154500.0,93900.0,35739.33407325883,5
991,PARQUE PATRICIOS,40.0,1,2017,1037952.5,5189762.5,2247259.2884615385,1352329.4825163102,65000.0,325000.0,140730.76923076922,84687.32082013403,13
992,PARQUE PATRICIOS,40.0,1,2018,1023760.65,12762750.0,3701218.866060606,2674524.10963662,52139.58,650000.0,188501.0881818182,136212.07584819657,33
993,PARQUE PATRICIOS,40.0,2,2015,811901.5,2504802.5,1385338.891,465184.0362662046,47000.0,145000.0,80195.6,26928.943549851916,10
994,PARQUE PATRICIOS,40.0,2,2016,878267.5,4471180.0,2744624.7642857144,1408907.6422637494,55000.0,280000.0,169200.0,86700.42291323228,7
995,PARQUE PATRICIOS,40.0,2,2017,1037952.5,4710707.5,2294383.1136363638,1273202.6262574496,65000.0,295000.0,143681.81818181818,79732.13678538683,11
996,PARQUE PATRICIOS,40.0,2,2018,8835750.0,8835750.0,8835750.0,0.0,450000.0,450000.0,450000.0,0.0,1
997,PARQUE PATRICIOS,40.0,3,2015,1552977.55,4232252.5,2613710.0166666666,1424076.042718445,89900.0,245000.0,151633.33333333334,82246.60074029402,3
998,PARQUE PATRICIOS,40.0,3,2016,1263675.0,5429290.0,2807074.55,1756990.241758386,75000.0,340000.0,171650.0,108653.3862027932,10
999,PARQUE PATRICIOS,40.0,3,2017,846330.5,4710707.5,2198246.114032258,835584.9029619929,53000.0,295000.0,137661.40322580645,52327.07530350183,62
1000,PARQUE PATRICIOS,40.0,4,2015,1165010.0,2903958.75,1873080.4500000002,638602.3612828183,68000.0,169500.0,108988.88888888889,37060.438625454924,9
1001,PARQUE PATRICIOS,40.0,4,2016,346012.32,11098107.5,2992196.7600000002,3779913.564643472,21668.43,695000.0,187381.20428571428,236710.6217943873,7
1002,PARQUE PATRICIOS,40.0,4,2017,910204.5,10379525.0,2366604.284090909,2269012.059573538,57000.0,650000.0,148204.54545454544,142092.999315749,22
1003,PARQUE PATRICIOS,40.0,5,2015,1295587.5,13020700.0,6872863.85,5376543.275186726,75000.0,760000.0,400900.0,314088.9081489861,10
1004,PARQUE PATRICIOS,40.0,5,2016,1085858.0,5588975.0,2328473.4416666664,1308660.9925320286,68000.0,350000.0,145816.66666666666,81952.6563253924,12
1005,PARQUE PATRICIOS,40.0,5,2017,952803.0,5205127.5,2032921.142857143,993959.5842864097,54000.0,295000.0,126000.0,59009.7292668603,28
1006,PARQUE PATRICIOS,40.0,6,2015,1267805.0,11821425.0,2978768.762222222,3450563.111206526,74000.0,690000.0,173866.55555555556,201404.53003042852,9
1007,PARQUE PATRICIOS,40.0,6,2016,1066695.8,3672755.0,1986215.2583333335,900918.0423544422,66800.0,230000.0,124383.33333333333,56418.45147349107,6
1008,PARQUE PATRICIOS,40.0,6,2017,1005858.05,11468925.0,2474577.029418607,1561005.7425680363,60934.73,650000.0,149948.34732558142,87893.90212740772,86
1009,PARQUE PATRICIOS,40.0,7,2014,742803.5,4408452.4,1931936.89375,1164758.130605641,43000.0,255200.0,111837.5,67426.44537356457,8
1010,PARQUE PATRICIOS,40.0,7,2015,942287.5,6167700.0,1685655.875,1172358.726904383,55000.0,360000.0,98350.0,68430.73716886064,20
1011,PARQUE PATRICIOS,40.0,7,2016,974078.5,5269605.0,2304377.3846153845,1415869.4336378789,61000.0,330000.0,144307.6923076923,88666.401580479,13
1012,PARQUE PATRICIOS,40.0,7,2017,196048.03,22937850.0,3816082.5196590903,3856713.9709373103,11111.0,1300000.0,216262.6894318182,218321.67864985723,88
1013,PARQUE PATRICIOS,40.0,8,2014,1027832.75,4059507.5,2671789.3333333335,1531994.3022344343,59500.0,235000.0,154666.66666666666,88685.30505857964,3
1014,PARQUE PATRICIOS,40.0,8,2015,942287.5,8223600.0,2397232.1153846155,2016952.7627103834,55000.0,480000.0,139923.07692307694,117726.70437533247,13
1015,PARQUE PATRICIOS,40.0,8,2016,250705.45,8782675.0,2225301.744375,2206794.5482314234,15700.0,550000.0,139355.715625,138196.73406021707,16
1016,PARQUE PATRICIOS,40.0,8,2017,2085000.0,26062500.0,8752656.25,11560007.438261285,120000.0,1500000.0,503750.0,665324.1691085632,4
1017,PARQUE PATRICIOS,40.0,9,2014,1468332.5,6046075.0,4263346.6,2442598.418159118,85000.0,350000.0,246800.0,141399.08061935904,5
1018,PARQUE PATRICIOS,40.0,9,2015,1267805.0,7709625.0,3929053.3333333335,2881555.439845669,74000.0,450000.0,229333.33333333334,168192.3502025781,6
1019,PARQUE PATRICIOS,40.0,9,2016,830362.0,6387400.0,1964986.1083333334,1636616.2927648628,52000.0,400000.0,123053.89416666667,102490.29604094166,12
1020,PARQUE PATRICIOS,40.0,9,2017,955625.0,17235000.0,4255794.551282051,3729204.6497330694,55000.0,1000000.0,243548.71794871794,214243.90413460872,39
1021,PARQUE PATRICIOS,40.0,10,2014,1122842.5,1451058.0,1240309.1,162692.4112156895,65000.0,84000.0,71800.0,9418.067742376881,5
1022,PARQUE PATRICIOS,40.0,10,2015,113701.2,2871526.92,1502302.989473684,718325.5404585524,6636.58,167607.0,87687.31894736842,41927.654420835934,19
1023,PARQUE PATRICIOS,40.0,10,2016,1149732.0,11098107.5,2866345.75,2697301.7765344474,72000.0,695000.0,179500.0,168913.91029429485,12
1024,PARQUE PATRICIOS,40.0,10,2017,915486.0,12064500.0,2028456.160499999,1750451.4661748356,52000.0,700000.0,114875.3,99903.07187219868,60
1025,PARQUE PATRICIOS,40.0,11,2014,1347411.0,2763920.0,2162448.59875,492841.09982567246,78000.0,160000.0,125181.545,28529.9776798105,8
1026,PARQUE PATRICIOS,40.0,11,2015,1456262.5,1456262.5,1456262.5,0.0,85000.0,85000.0,85000.0,0.0,1
1027,PARQUE PATRICIOS,40.0,11,2016,878267.5,10379525.0,2452141.2044444447,2204273.0482857595,55000.0,650000.0,153561.14888888889,138038.82940846478,36
1028,PARQUE PATRICIOS,40.0,11,2017,1240920.0,11248575.0,4459449.921794872,3058342.6464054473,72000.0,650000.0,247433.33333333334,164479.6489304397,39
1029,PARQUE PATRICIOS,40.0,12,2014,2072940.0,2936665.0,2547988.75,414227.9582473279,120000.0,170000.0,147500.0,23979.157616563596,4
1030,PARQUE PATRICIOS,40.0,12,2015,2219621.5,2219621.5,2219621.5,0.0,139000.0,139000.0,139000.0,0.0,2
1031,PARQUE PATRICIOS,40.0,12,2016,846330.5,4311495.0,1975104.8476923076,819971.2080570078,53000.0,270000.0,123687.56288461537,51349.2944096726,52
1032,PARQUE PATRICIOS,40.0,12,2017,1115880.0,47124000.0,4143825.489189188,7422920.625152694,60000.0,2400000.0,217063.51351351352,377607.82577972364,37
1033,PATERNAL,27.0,1,2015,915548.5,915548.5,915548.5,0.0,53000.0,53000.0,53000.0,0.0,1
1034,PATERNAL,27.0,1,2016,1037952.5,5588975.0,3210060.0,1880777.3040653963,65000.0,350000.0,198750.0,118559.05701379376,4
1035,PATERNAL,27.0,1,2017,958110.0,3672755.0,2123610.89375,875451.0504659325,60000.0,230000.0,132987.5,54823.62466518035,8
1036,PATERNAL,27.0,1,2018,1156974.51,12173700.0,3902165.8717647064,2779315.690534516,58924.09,620000.0,198735.2111764706,141549.05479101045,34
1037,PATERNAL,27.0,2,2015,1347411.0,6046075.0,3024956.888888889,2077944.3641314695,78000.0,350000.0,175111.11111111112,120289.69661243273,9
1038,PATERNAL,27.0,2,2017,1517007.5,3592912.5,2421889.1666666665,1063235.1255993817,95000.0,225000.0,151666.66666666666,66583.28118479393,3
1039,PATERNAL,27.0,3,2015,4111800.0,4111800.0,4111800.0,0.0,240000.0,240000.0,240000.0,0.0,1
1040,PATERNAL,27.0,3,2016,940544.65,9266950.0,3220335.23,3430017.346236718,58900.0,550000.0,194180.0,201996.19303343317,5
1041,PATERNAL,27.0,3,2017,1093842.25,5109920.0,2639894.455,1614760.8254186548,68500.0,320000.0,165318.875,101121.63478481532,8
1042,PATERNAL,27.0,4,2015,928938.88,3769150.0,2261847.489090909,914819.9234471534,54220.86,220000.0,131747.35090909092,53615.19604733819,11
1043,PATERNAL,27.0,4,2016,1164103.65,4279558.0,2405291.6045454545,1021460.9204442675,72900.0,268000.0,150627.27272727274,63967.24303749679,11
1044,PATERNAL,27.0,4,2017,1245543.0,5988187.5,2964035.3970588236,1570896.18950313,78000.0,375000.0,185617.64705882352,98374.68700899459,17
1045,PATERNAL,27.0,5,2015,1096480.0,5996375.0,2863597.0833333335,1801964.0457651804,64000.0,350000.0,166833.33333333334,104968.88427846924,6
1046,PATERNAL,27.0,5,2016,1165700.5,4710707.5,2612446.6,1335524.2349692872,73000.0,295000.0,163600.0,83634.92093617354,5
1047,PATERNAL,27.0,5,2017,1197637.5,6052061.5,2752370.8421052634,1492297.3840506424,75000.0,379000.0,172157.8947368421,93626.48198375804,19
1048,PATERNAL,27.0,6,2015,1554705.0,6510350.0,4032527.5,3504170.184653208,90000.0,380000.0,235000.0,205060.96654409877,2
1049,PATERNAL,27.0,6,2016,2235590.0,5588975.0,3459841.6666666665,1850785.2016261457,140000.0,350000.0,216666.66666666666,115902.25767142473,3
1050,PATERNAL,27.0,6,2017,972387.0,4471180.0,2494984.1944444445,945589.0494508784,58500.0,280000.0,153861.11111111112,60338.702231056515,18
1051,PATERNAL,27.0,7,2014,1900195.0,2504802.5,2159312.5,311420.47754001344,110000.0,145000.0,125000.0,18027.756377319947,3
1052,PATERNAL,27.0,7,2015,997868.41,1713250.0,1457656.97,399016.99923902703,58244.18,100000.0,85081.39333333333,23290.06257235333,3
1053,PATERNAL,27.0,7,2016,878267.5,5588975.0,3033016.96875,1301355.3368600837,55000.0,350000.0,189937.5,81495.15213452007,8
1054,PATERNAL,27.0,7,2017,1041025.5,33524550.0,4250984.195833334,6293134.272837505,59000.0,1900000.0,241330.55555555556,356623.66223829566,36
1055,PATERNAL,27.0,8,2014,1900195.0,1900195.0,1900195.0,0.0,110000.0,110000.0,110000.0,0.0,1
1056,PATERNAL,27.0,8,2015,1105568.0,2672670.0,1731582.3333333333,829702.099331039,64000.0,156000.0,100666.66666666667,48757.905341937454,3
1057,PATERNAL,27.0,8,2016,1277480.0,6068030.0,2850177.64375,1753283.4246591555,80000.0,380000.0,178487.5,109796.37565576952,8
1058,PATERNAL,27.0,8,2017,1388262.5,2069130.69,1728696.595,481446.5142432106,79900.0,120054.0,99977.0,28393.16569176463,2
1059,PATERNAL,27.0,9,2015,1293503.75,1293503.75,1293503.75,0.0,75500.0,75500.0,75500.0,0.0,1
1060,PATERNAL,27.0,9,2016,1405228.0,2507054.5,2163532.14375,358934.12584628497,88000.0,157000.0,135487.5,22477.63571069825,8
1061,PATERNAL,27.0,9,2017,1285750.0,10772500.0,2622860.1783050844,1595857.6405350098,74000.0,620000.0,149725.7966101695,89862.36299739263,59
1062,PATERNAL,27.0,10,2014,1407871.75,2072940.0,1740405.875,470274.2695268701,81500.0,120000.0,100750.0,27223.611075682078,2
1063,PATERNAL,27.0,10,2015,2364285.0,4454450.0,3239519.0,919964.9093114232,138000.0,260000.0,191600.0,53012.26273231506,5
1064,PATERNAL,27.0,10,2016,1309417.0,4710707.5,3117051.2,1127958.4957288299,82000.0,295000.0,195200.0,70636.47153638912,10
1065,PATERNAL,27.0,10,2017,1482210.0,6654879.0,2488749.9991666665,1101480.5998413647,84476.0,378000.0,140732.0,62560.18173275059,24
1066,PATERNAL,27.0,11,2014,1242036.55,3023037.5,1847795.6833333333,1017950.8784502451,71900.0,175000.0,106966.66666666667,58927.95035747751,3
1067,PATERNAL,27.0,11,2015,1678985.0,1678985.0,1678985.0,0.0,98000.0,98000.0,98000.0,0.0,1
1068,PATERNAL,27.0,11,2016,1085858.0,7984250.0,2964746.1668421053,2154094.273415332,68000.0,500000.0,185662.15789473685,134896.46947412964,19
1069,PATERNAL,27.0,11,2017,1066743.34,6290775.0,2391585.6164705884,1282763.2597140246,57357.96,365000.0,133405.5026470588,72809.7012317886,34
1070,PATERNAL,27.0,12,2014,1295587.5,2142038.0,1718812.75,598530.8884887438,75000.0,124000.0,99500.0,34648.23227814083,2
1071,PATERNAL,27.0,12,2015,716985.65,3169512.5,1546776.05,1405451.7302812939,44000.0,185000.0,91300.0,81147.82806705304,3
1072,PATERNAL,27.0,12,2016,942141.5,11018265.0,5144609.088275862,3382177.7186187254,59000.0,690000.0,322172.3448275862,211803.09476210544,29
1073,PATERNAL,27.0,12,2017,1276275.0,29452500.0,4511478.888888889,6403405.622100808,65000.0,1500000.0,234527.77777777778,325301.0583978651,18
1074,PUERTO MADERO,48.0,1,2015,5095977.5,15547050.0,8833551.136363637,3738261.451847196,295000.0,900000.0,511363.63636363635,216403.45317359088,11
1075,PUERTO MADERO,48.0,1,2016,9421415.0,22355900.0,14907735.357142856,4727304.06288176,590000.0,1400000.0,933571.4285714285,296039.33136373234,7
1076,PUERTO MADERO,48.0,1,2017,3113857.5,21557475.0,10337426.227272727,4936646.05018282,195000.0,1350000.0,647363.6363636364,309149.01526021987,33
1077,PUERTO MADERO,48.0,1,2018,3927000.0,43923495.0,14357550.859473685,8992684.776000675,200000.0,2237000.0,731222.350877193,457992.60381974396,57
1078,PUERTO MADERO,48.0,2,2015,837813.25,9328230.0,5111092.6875,3634619.2161819795,48500.0,540000.0,295875.0,210403.72897519346,4
1079,PUERTO MADERO,48.0,2,2016,5054700.0,46308650.0,24014933.4,12070213.773139,300000.0,2900000.0,1492800.0,762651.7335367872,25
1080,PUERTO MADERO,48.0,2,2017,1117795.0,63874000.0,19011312.726734698,13962028.851676151,70000.0,4000000.0,1181274.4897959183,875532.1511040707,49
1081,PUERTO MADERO,48.0,2,2018,6283200.0,16100700.0,12566400.0,5455562.754656938,320000.0,820000.0,640000.0,277848.87978899607,3
1082,PUERTO MADERO,48.0,3,2015,4074108.5,37140175.0,15751063.4,10035857.533248182,237800.0,2150000.0,913786.6666666666,580302.8001048452,15
1083,PUERTO MADERO,48.0,3,2016,4630865.0,55889750.0,18465808.684210528,14044324.679158248,290000.0,3500000.0,1137105.2631578948,863538.1285242734,19
1084,PUERTO MADERO,48.0,3,2017,3433227.5,79400250.0,17980217.792894736,15943327.126014471,215000.0,4600000.0,1099606.3856578947,971339.1725582258,76
1085,PUERTO MADERO,48.0,4,2015,4368787.5,60460750.0,21674018.273809522,13512944.649140941,255000.0,3500000.0,1260642.857142857,785011.7545004233,42
1086,PUERTO MADERO,48.0,4,2016,7185825.0,27944875.0,16686664.277142856,5909164.071462312,450000.0,1750000.0,1044973.8095238095,370051.2929375628,21
1087,PUERTO MADERO,48.0,4,2017,2415125.0,55889750.0,12708614.35873016,9247587.399506286,139000.0,3500000.0,769982.6031746032,571521.8169227618,63
1088,PUERTO MADERO,48.0,5,2015,6046075.0,41118000.0,19607924.423076924,12940953.645589896,350000.0,2400000.0,1142692.3076923077,756683.0451181199,13
1089,PUERTO MADERO,48.0,5,2016,3433227.5,25389915.0,12511345.602380952,6422470.461527345,215000.0,1590000.0,783501.619047619,402196.2275703834,21
1090,PUERTO MADERO,48.0,5,2017,3592912.5,51897625.0,15183952.74180328,9366305.399085494,225000.0,3250000.0,917262.0655737704,570626.5834266419,61
1091,PUERTO MADERO,48.0,6,2015,3330558.0,54824000.0,22039115.3,19261391.79771036,194400.0,3200000.0,1286040.0,1124559.5949822608,10
1092,PUERTO MADERO,48.0,6,2016,3592912.5,34971015.0,13910472.5335,9347022.9513684,225000.0,2190000.0,871119.55,585341.3251634042,20
1093,PUERTO MADERO,48.0,6,2017,2874330.0,74106900.0,16378468.694179108,11200854.316028649,169000.0,4200000.0,953176.8358208955,644853.6566087572,67
1094,PUERTO MADERO,48.0,7,2015,5739387.5,47971000.0,21928885.3,12749059.722227685,335000.0,2800000.0,1277800.0,745167.8781769022,25
1095,PUERTO MADERO,48.0,7,2016,5189762.5,39921250.0,18172398.667692307,10073772.201274306,325000.0,2500000.0,1138015.3846153845,630852.7540112588,13
1096,PUERTO MADERO,48.0,7,2017,2258496.0,70578000.0,14694974.613964496,11046495.368423676,128000.0,4000000.0,832368.5562130178,625640.9230468695,169
1097,PUERTO MADERO,48.0,8,2014,3023037.5,17188127.5,11224970.1,6596341.9599425085,175000.0,995000.0,649800.0,381854.2915825354,5
1098,PUERTO MADERO,48.0,8,2015,4283125.0,44913700.0,13792939.642857144,12718986.225941828,250000.0,2600000.0,800714.2857142857,735730.555672014,14
1099,PUERTO MADERO,48.0,8,2016,5620912.0,24751175.0,12770634.304347826,6410131.39032128,352000.0,1550000.0,799739.1304347826,401423.514439132,23
