barrio,date,count,mean,count 10th percentile,count 90th percentile,min,max,std
19,2017-03-31,47,2263.5361702127657,20.0,1.0,296.58,81900.0,11871.126219841986
19,2017-04-30,81,456.7265432098767,37.0,0.0,112.16,1700.73,345.73188031392374
19,2017-05-31,50,675.6239999999999,14.0,0.0,308.46,2204.65,472.36636668966156
19,2017-06-30,42,540.639761904762,9.0,0.0,269.2,1155.2,218.31307239373163
19,2017-07-31,85,1560.7925882352938,11.0,8.0,280.41,8123.0,1973.0527231172418
19,2017-08-31,56,2388.2682142857147,19.0,2.0,283.54,50000.0,9254.585869947172
19,2017-09-30,87,1436.2985057471265,19.0,13.0,300.12,8633.09,2055.6009309544406
19,2017-10-31,98,1090.4422448979592,32.0,3.0,209.06,8506.29,1432.1898174859268
19,2017-11-30,70,591.3120000000002,12.0,0.0,229.98,1624.6,245.9527763828552
19,2017-12-31,53,2183.593396226415,10.0,4.0,213.95,25000.0,5706.954795375667
19,2018-01-31,50,772.5624,6.0,1.0,300.56,6113.09,936.5559346590801
19,2018-02-28,1,585.83,0.0,0.0,585.83,585.83,
20,2014-09-30,3,116.01,3.0,0.0,116.01,116.01,0.0
20,2015-11-30,7,2143.082857142857,0.0,0.0,2030.31,2204.65,82.69111574896989
20,2016-03-31,5,334.58,5.0,0.0,334.58,334.58,0.0
20,2016-06-30,2,327.74,2.0,0.0,327.74,327.74,0.0
20,2016-08-31,3,1295.75,0.0,0.0,1295.75,1295.75,0.0
20,2016-10-31,4,1560.01,0.0,0.0,1560.01,1560.01,0.0
20,2016-11-30,7,428.33,0.0,0.0,428.33,428.33,0.0
20,2016-12-31,3,344.42,3.0,0.0,344.42,344.42,0.0
20,2017-03-31,2,1247.8400000000001,0.0,0.0,1177.75,1317.93,99.12222858673036
20,2017-05-31,5,410.116,0.0,0.0,392.58,419.57,11.036402493566461
20,2017-06-30,1,560.83,0.0,0.0,560.83,560.83,
20,2017-07-31,10,10177.967999999999,2.0,4.0,364.54,24000.0,11905.190337982656
20,2017-08-31,5,3516.6980000000003,0.0,0.0,3332.52,3597.33,107.08043784931023
20,2017-09-30,1,433.2,0.0,0.0,433.2,433.2,
20,2017-10-31,5,110.18799999999999,5.0,0.0,101.98,116.04,6.526290676946588
20,2017-11-30,1,375.5,1.0,0.0,375.5,375.5,
20,2017-12-31,5,1348.672,3.0,0.0,331.43,4696.79,1894.6578992050254
20,2018-01-31,5,1270.0000000000002,2.0,0.0,273.95,4584.81,1863.194598639659
21,2014-07-31,2,1484.475,0.0,0.0,1025.53,1943.42,649.0462433833201
21,2014-08-31,2,6882.6,0.0,2.0,6882.6,6882.6,0.0
21,2014-10-31,11,414.34090909090907,4.0,0.0,365.39,483.37,48.899531992555
21,2014-11-30,5,549.462,0.0,0.0,446.07,704.55,141.5753266639353
21,2014-12-31,2,303.61,2.0,0.0,303.61,303.61,0.0
21,2015-03-31,14,809.575,7.0,0.0,300.1,1319.05,528.7071938482803
21,2015-04-30,12,1277.4683333333335,4.0,0.0,244.94,1968.78,858.7845364851772
21,2015-05-31,4,354.2,4.0,0.0,354.2,354.2,0.0
21,2015-08-31,12,602.1766666666667,11.0,0.0,253.3,4007.48,1072.6531471867768
21,2015-09-30,17,463.71647058823527,0.0,0.0,391.04,503.14,41.234550582790455
21,2015-12-31,4,306.84,4.0,0.0,306.84,306.84,0.0
21,2016-02-29,10,2074.2290000000003,3.0,0.0,365.01,2809.86,1179.4922817085323
21,2016-03-31,11,691.1145454545456,4.0,0.0,251.7,944.85,345.2175898288972
21,2016-04-30,9,261.00888888888886,9.0,0.0,245.66,314.73,30.457007175871887
21,2016-05-31,7,258.25,7.0,0.0,258.25,258.25,0.0
21,2016-08-31,7,1878.6900000000003,0.0,0.0,1878.69,1878.69,0.0
21,2016-10-31,10,533.22,0.0,0.0,420.11,646.33,119.2284087138818
21,2016-11-30,14,1480.2649999999999,0.0,0.0,1448.77,1511.76,32.68390611953796
21,2016-12-31,22,2359.6372727272733,0.0,3.0,385.88,5849.85,1906.9999883066941
21,2017-01-31,11,485.86090909090905,2.0,0.0,324.54,535.41,81.84968374459918
21,2017-02-28,21,2323.5333333333338,0.0,0.0,409.43,4094.35,1575.5659997865318
21,2017-03-31,12,919.3633333333336,5.0,0.0,350.69,1700.73,660.8747841285592
21,2017-04-30,23,541.4765217391304,1.0,0.0,345.91,944.85,175.2249891271919
21,2017-05-31,17,698.489411764706,3.0,0.0,270.85,1511.76,402.1010845619324
21,2017-06-30,15,406.8639999999999,6.0,0.0,274.81,688.85,115.80558929269594
21,2017-07-31,58,900.1775862068968,22.0,0.0,218.72,3741.0,897.004153485094
21,2017-08-31,15,361.0533333333334,7.0,0.0,254.71,519.84,84.21664321996035
21,2017-09-30,20,1823.5685,1.0,0.0,374.1,4351.61,1558.355971273218
21,2017-10-31,78,1460.5701282051282,21.0,4.0,84.13,16246.01,3412.3491821657485
21,2017-11-30,15,535.1113333333334,5.0,0.0,276.33,754.27,157.27968445082914
21,2017-12-31,13,1095.0176923076922,0.0,0.0,391.39,3913.99,1239.2812161837594
21,2018-01-31,25,661.1111999999999,8.0,0.0,289.76,3056.54,634.2346480754054
21,2018-02-28,1,433.01,0.0,0.0,433.01,433.01,
22,2014-10-31,2,352.41,2.0,0.0,352.41,352.41,0.0
22,2015-02-28,7,206.57999999999998,7.0,0.0,206.58,206.58,0.0
22,2015-03-31,1,425.65,0.0,0.0,425.65,425.65,
22,2015-04-30,1,4661.85,0.0,0.0,4661.85,4661.85,
22,2015-08-31,7,2883.1300000000006,0.0,0.0,2883.13,2883.13,0.0
22,2016-03-31,2,2144.91,0.0,0.0,2144.91,2144.91,0.0
22,2016-05-31,19,435.8857894736842,3.0,0.0,280.31,463.09,58.81487900521142
22,2016-07-31,4,717.0474999999999,0.0,0.0,406.33,1610.09,595.6470628582555
22,2016-09-30,1,288.27,1.0,0.0,288.27,288.27,
22,2016-11-30,21,1097.2333333333333,0.0,0.0,457.15,1889.7,609.3650548590175
22,2016-12-31,4,392.71500000000003,3.0,0.0,356.66,499.2,70.99110437230848
22,2017-01-31,13,349.8938461538462,12.0,0.0,341.84,441.3,27.47107313110211
22,2017-03-31,1,339.84,1.0,0.0,339.84,339.84,
22,2017-04-30,16,2127.9693749999997,4.0,0.0,168.25,3653.42,1654.736793061941
22,2017-05-31,20,920.5824999999999,2.0,0.0,327.54,1574.75,492.3729595045972
22,2017-06-30,12,1365.5133333333333,0.0,0.0,503.92,3350.08,987.5505895196488
22,2017-07-31,13,571.686153846154,6.0,0.0,308.46,2243.34,511.9364012833766
22,2017-08-31,2,3292.285,0.0,0.0,3118.97,3465.6,245.10442356269303
22,2017-09-30,17,5074.592352941176,6.0,5.0,311.89,16826.22,7279.291666000657
22,2017-10-31,30,510.13000000000005,15.0,0.0,266.53,928.34,218.99641779466745
22,2017-11-30,20,607.557,4.0,0.0,306.64,1334.49,344.58528451794893
22,2017-12-31,5,1096.542,2.0,0.0,327.4,2257.51,1007.0734942247265
22,2018-01-31,11,365.03636363636366,6.0,0.0,252.88,494.14,74.32736579117106
22,2018-02-28,1,356.59,1.0,0.0,356.59,356.59,
23,2014-10-31,8,3251.1675,0.0,2.0,476.07,7081.38,2580.594404289446
23,2014-11-30,2,326.14,2.0,0.0,326.14,326.14,0.0
23,2014-12-31,14,286.0271428571429,14.0,0.0,258.23,318.38,29.46955754635657
23,2015-03-31,14,628.6850000000002,7.0,0.0,311.56,945.81,329.0961653646124
23,2015-04-30,7,875.5299999999999,0.0,0.0,875.53,875.53,0.0
23,2015-06-30,20,433.91150000000005,14.0,0.0,288.56,743.14,207.98812527528182
23,2015-08-31,10,418.829,0.0,0.0,416.81,423.54,3.250898850061841
23,2015-09-30,7,416.81,0.0,0.0,416.81,416.81,0.0
23,2015-10-31,5,425.56000000000006,0.0,0.0,425.56,425.56,0.0
23,2015-11-30,7,430.61999999999995,0.0,0.0,430.62,430.62,0.0
23,2016-01-31,12,508.79999999999995,0.0,0.0,497.74,530.92,16.33670268277701
23,2016-03-31,5,1336.0439999999999,0.0,0.0,647.66,1876.8,532.9121519350069
23,2016-04-30,15,466.12533333333346,7.0,0.0,371.64,710.13,152.4542326576671
23,2016-05-31,11,576.9163636363635,7.0,0.0,377.94,2348.04,588.3639151965851
23,2016-07-31,1,1316.86,0.0,0.0,1316.86,1316.86,
23,2016-08-31,3,388.35999999999996,0.0,0.0,388.36,388.36,0.0
23,2016-09-30,21,675.7857142857142,7.0,0.0,252.59,1133.82,340.92072682034785
23,2016-11-30,22,512.9718181818181,0.0,0.0,390.0,626.23,96.34485122953669
23,2016-12-31,19,548.283157894737,0.0,0.0,383.93,910.0,197.07673077178822
23,2017-01-31,3,737.7733333333332,0.0,0.0,712.2,788.92,44.294312652227994
23,2017-02-28,2,359.32,1.0,0.0,326.65,391.99,46.20235708272904
23,2017-03-31,5,1847.7039999999997,0.0,0.0,471.28,2191.81,769.4444074655426
23,2017-04-30,52,829.2782692307694,16.0,0.0,112.16,1889.7,546.1061642701064
23,2017-05-31,40,853.4510000000004,12.0,0.0,297.24,3464.45,866.4767013033521
23,2017-06-30,9,1581.6655555555558,0.0,1.0,381.36,5984.06,2108.295224844656
23,2017-07-31,49,1146.2836734693876,15.0,0.0,106.55,4486.69,1080.8704792236013
23,2017-08-31,15,936.4079999999999,0.0,0.0,404.32,2610.96,514.945185074517
23,2017-09-30,38,553.3934210526319,5.0,0.0,287.76,1093.52,216.82155195155946
23,2017-10-31,70,839.9557142857147,4.0,0.0,99.15,2901.07,705.0955460788326
23,2017-11-30,37,618.9751351351351,0.0,0.0,407.53,1444.25,275.47153117298126
23,2017-12-31,41,1288.3529268292684,5.0,4.0,313.04,7827.99,1843.4606371038194
23,2018-01-31,36,869.2241666666666,9.0,2.0,61.13,5094.24,1140.5612851684034
24,2014-12-31,9,1268.0633333333328,6.0,1.0,168.39,9522.63,3097.6926855604956
24,2015-01-31,2,332.05,2.0,0.0,332.05,332.05,0.0
24,2015-03-31,1,856.82,0.0,0.0,856.82,856.82,
24,2015-04-30,7,10000.0,0.0,7.0,10000.0,10000.0,0.0
24,2015-05-31,7,190.99,7.0,0.0,190.99,190.99,0.0
24,2015-06-30,15,2857.1600000000008,7.0,1.0,306.82,6397.34,2497.5021430221036
24,2015-08-31,1,1350.0,0.0,0.0,1350.0,1350.0,
24,2015-11-30,14,2289.4000000000005,7.0,0.0,304.06,4274.74,2060.284685675931
24,2015-12-31,7,259.38999999999993,7.0,0.0,259.39,259.39,0.0
24,2016-01-31,17,3928.9370588235297,0.0,6.0,584.83,10000.0,4621.910162331107
24,2016-02-29,10,397.86800000000005,2.0,0.0,341.18,442.2,32.21690646573973
24,2016-03-31,4,713.0875000000001,0.0,0.0,443.47,802.96,179.745
24,2016-04-30,18,2284.62,0.0,0.0,471.89,3300.0,1322.1311165467578
24,2016-05-31,8,965.8687500000001,0.0,0.0,626.64,1531.25,468.1801542275153
24,2016-06-30,14,2012.2250000000001,0.0,0.0,902.38,3122.07,1151.7405869896359
24,2016-07-31,36,1892.9775,0.0,0.0,998.64,3165.28,651.5547680625168
24,2016-08-31,32,1511.7940624999997,14.0,7.0,250.12,5000.0,1932.7044099243492
24,2016-09-30,13,2357.3546153846155,0.0,0.0,471.89,2907.61,769.2141485266569
24,2016-10-31,25,462.27319999999986,12.0,0.0,220.46,751.47,210.5195203086878
24,2016-11-30,11,1803.4127272727271,0.0,0.0,1228.3,2809.86,797.9365259604414
24,2016-12-31,8,6382.3775,1.0,7.0,352.0,7243.86,2436.6404704941597
24,2017-01-31,6,279.72,6.0,0.0,278.05,281.39,1.8293933420672366
24,2017-02-28,5,346.44,5.0,0.0,346.44,346.44,0.0
24,2017-03-31,10,4303.114,0.0,4.0,1962.92,7558.81,2803.316323674912
24,2017-04-30,34,1486.8126470588234,6.0,0.0,314.95,4500.0,1482.2782247000907
24,2017-05-31,31,1172.7416129032258,4.0,0.0,336.5,3779.4,909.1840897643585
24,2017-06-30,17,2942.9976470588235,4.0,7.0,336.5,5669.11,2337.215933740744
24,2017-07-31,47,1441.2551063829787,6.0,0.0,168.25,3708.78,993.1040014998918
24,2017-08-31,22,2880.1322727272727,0.0,6.0,382.06,8703.22,3345.7825787783186
24,2017-09-30,25,3661.217600000001,4.0,6.0,300.55,12764.72,5034.005974008406
24,2017-10-31,29,6792.17275862069,4.0,5.0,311.89,35000.0,13116.097672361268
24,2017-11-30,13,833.1438461538462,0.0,0.0,433.01,1450.53,394.99801192618804
24,2017-12-31,4,777.9875,1.0,0.0,322.5,1200.29,472.84691760829605
24,2018-01-31,13,1126.8707692307692,2.0,1.0,281.09,7641.36,2023.8678371683163
25,2014-07-31,1,489.95,0.0,0.0,489.95,489.95,
25,2015-01-31,7,185.96,7.0,0.0,185.96,185.96,0.0
25,2015-03-31,1,643.83,0.0,0.0,643.83,643.83,
25,2016-04-30,1,215.51,1.0,0.0,215.51,215.51,
25,2016-06-30,2,1284.69,0.0,0.0,1284.69,1284.69,0.0
25,2016-09-30,2,660.42,0.0,0.0,660.42,660.42,0.0
25,2017-01-31,6,1259.8,0.0,0.0,1259.8,1259.8,0.0
25,2017-03-31,16,435.0125,5.0,0.0,279.69,504.75,60.928477578222825
25,2017-05-31,6,1283.7916666666667,0.0,0.0,729.08,1889.7,593.0114020629508
25,2017-06-30,3,424.3966666666667,0.0,0.0,403.8,453.52,25.933523349775125
25,2017-07-31,19,393.43210526315784,8.0,0.0,308.46,504.75,44.82426049200332
25,2017-08-31,4,566.015,0.0,0.0,431.65,690.64,114.3542095129573
25,2017-09-30,5,659.2100000000002,0.0,0.0,493.36,1039.68,240.84017926832726
25,2017-10-31,9,2289.5577777777776,5.0,4.0,112.17,5000.0,2571.3562773261206
25,2017-11-30,3,879.4399999999999,0.0,0.0,739.45,970.53,123.05648743564876
25,2017-12-31,1,574.05,0.0,0.0,574.05,574.05,
25,2018-01-31,7,413.75285714285707,2.0,0.0,210.73,636.78,129.36845335633228
26,2014-07-31,1,491.36,0.0,0.0,491.36,491.36,
26,2014-09-30,3,215.32000000000002,3.0,0.0,215.32,215.32,0.0
26,2014-11-30,7,346.86,5.0,0.0,284.98,501.56,105.68021889959664
26,2014-12-31,12,414.8,0.0,0.0,406.06,423.54,9.128632278316804
26,2015-05-31,9,14333.333333333334,0.0,9.0,5000.0,17000.0,5291.502622129182
26,2015-09-30,7,471.25,0.0,0.0,471.25,471.25,0.0
26,2015-12-31,7,1363.7542857142857,0.0,0.0,1283.32,1385.78,40.367242023346485
26,2016-01-31,8,1967.7849999999999,1.0,0.0,319.67,2203.23,665.9390243858667
26,2016-02-29,8,2497.6075,0.0,0.0,2011.18,2659.75,300.22957105474177
26,2016-03-31,13,758.66,0.0,0.0,459.21,1519.69,435.93196688244836
26,2016-04-30,3,1317.22,0.0,0.0,1317.22,1317.22,0.0
26,2016-05-31,1,495.14,0.0,0.0,495.14,495.14,
26,2016-06-30,16,617.048125,0.0,0.0,386.42,747.26,130.13386421777383
26,2016-07-31,36,998.6391666666667,0.0,0.0,440.93,2200.95,650.206964221503
26,2016-08-31,14,5381.251428571426,0.0,3.0,532.29,21725.23,8870.369550242804
26,2016-09-30,24,4252.036666666666,4.0,13.0,324.24,8170.67,2976.8001413944125
26,2016-10-31,6,1107.92,1.0,0.0,321.23,2907.61,907.1171371107483
26,2016-11-30,18,3581.3400000000006,0.0,2.0,611.14,18000.0,5343.369334521606
26,2016-12-31,31,1941.4290322580644,14.0,7.0,270.85,6800.0,2716.3492093682835
26,2017-01-31,17,846.8782352941178,0.0,0.0,468.54,1007.84,201.66040300574915
26,2017-02-28,17,3052.5882352941176,0.0,6.0,404.0,6500.0,2660.4969828192707
26,2017-03-31,14,1295.5849999999998,0.0,0.0,457.15,2834.55,1117.088825162908
26,2017-04-30,55,1356.1976363636356,0.0,3.0,402.03,5354.16,1111.2823164554234
26,2017-05-31,46,2562.2589130434785,6.0,15.0,377.94,7558.81,2961.22638657344
26,2017-06-30,24,1237.7454166666669,1.0,0.0,336.5,2393.62,785.2417798746374
26,2017-07-31,68,1110.1764705882354,3.0,2.0,280.41,5467.62,960.4570827099229
26,2017-08-31,21,1652.652857142857,2.0,0.0,258.99,3800.0,1459.2722582648614
26,2017-09-30,25,1023.5248000000003,1.0,0.0,356.83,4028.77,1028.085235478719
26,2017-10-31,68,1167.6325,3.0,5.0,356.93,6500.0,1554.3052824883753
26,2017-11-30,52,859.8178846153846,0.0,0.0,402.99,4043.9,638.3413523215245
26,2017-12-31,50,1836.2303999999997,1.0,6.0,376.51,10000.0,2315.923113320492
26,2018-01-31,25,877.91,0.0,0.0,382.06,3565.97,709.1958568453898
27,2015-07-31,4,868.9,0.0,0.0,868.9,868.9,0.0
27,2015-08-31,7,529.9,0.0,0.0,529.9,529.9,0.0
27,2016-09-30,11,526.5109090909092,4.0,0.0,244.45,686.59,222.11070944259066
27,2016-10-31,1,388.72,0.0,0.0,388.72,388.72,
27,2016-11-30,2,442.19,0.0,0.0,442.19,442.19,0.0
27,2017-01-31,16,1407.960625,0.0,0.0,1052.89,1763.72,294.6026067200527
27,2017-04-30,9,317.16,6.0,0.0,257.95,409.43,69.75057437039497
27,2017-05-31,6,2362.3133333333335,0.0,0.0,2243.34,2519.6,124.74186717644824
27,2017-06-30,7,425.64142857142855,4.0,0.0,319.67,598.4,101.69623648044065
27,2017-07-31,10,669.481,1.0,0.0,308.46,1962.92,469.4936031382939
27,2017-08-31,21,924.332380952381,1.0,1.0,374.1,8000.0,1633.8916604105204
27,2017-09-30,17,1981.0988235294117,0.0,0.0,396.96,4316.54,1734.441796673653
27,2017-10-31,23,4007.5556521739136,1.0,10.0,368.6,8703.22,3743.6917936234913
27,2017-11-30,10,729.2899999999998,0.0,0.0,460.56,870.32,150.0081912578258
27,2017-12-31,2,4000.0,0.0,0.0,4000.0,4000.0,0.0
27,2018-01-31,16,1095.02375,2.0,0.0,342.44,3833.08,966.7312267421247
28,2014-09-30,2,637.26,0.0,0.0,637.26,637.26,0.0
28,2014-11-30,1,1229.35,0.0,0.0,1229.35,1229.35,
28,2015-02-28,1,1486.75,0.0,0.0,1486.75,1486.75,
28,2015-03-31,2,2566.62,0.0,0.0,2566.62,2566.62,0.0
28,2015-04-30,5,825.5559999999999,0.0,0.0,393.39,2554.22,966.3525535641741
28,2015-05-31,7,3402.4000000000005,0.0,0.0,3402.4,3402.4,0.0
28,2015-06-30,4,1934.8250000000003,0.0,0.0,1032.37,2837.28,1042.0652743630476
28,2015-07-31,4,1027.1575,0.0,0.0,993.04,1038.53,22.74499999999999
28,2015-08-31,7,7897.53,0.0,7.0,7897.53,7897.53,0.0
28,2015-10-31,8,1167.3162499999999,0.0,0.0,527.35,1258.74,258.5854143460145
28,2015-11-30,15,3798.387333333333,0.0,5.0,517.72,6888.56,2421.3857079734516
28,2015-12-31,7,1869.6199999999994,0.0,0.0,1869.62,1869.62,0.0
28,2016-01-31,4,1072.45,0.0,0.0,1072.45,1072.45,0.0
28,2016-02-29,4,1825.0549999999998,0.0,0.0,597.29,3052.82,1417.7009065032018
28,2016-04-30,8,3968.4925,0.0,3.0,569.74,8500.0,3763.4260739223473
28,2016-05-31,13,6157.719230769231,0.0,13.0,5000.0,7150.05,1115.6061653010404
28,2016-06-30,6,919.3833333333332,2.0,0.0,296.73,1646.07,602.4517311674576
28,2016-07-31,10,5104.308999999999,0.0,7.0,3786.44,5669.11,909.4160086249491
28,2016-08-31,12,838.0858333333334,0.0,0.0,447.14,977.05,235.7862918545418
28,2016-09-30,11,2859.1709090909085,2.0,0.0,346.69,4094.35,1726.8948647468644
28,2016-10-31,9,2444.7611111111114,1.0,0.0,351.34,3023.52,1148.9387772902048
28,2016-11-30,23,3378.8743478260863,0.0,7.0,455.26,6000.0,2088.962534171244
28,2016-12-31,12,1471.2366666666667,0.0,0.0,483.41,2925.02,783.8983507310038
28,2017-01-31,9,445.5277777777777,0.0,0.0,422.5,519.17,28.745806988923505
28,2017-02-28,1,910.0,0.0,0.0,910.0,910.0,
28,2017-03-31,24,1776.7987499999997,0.0,4.0,628.13,5000.0,1497.7925750259005
28,2017-04-30,65,2004.1575384615385,4.0,3.0,364.54,18897.04,3848.2852197277552
28,2017-05-31,53,1338.1820754716978,9.0,1.0,269.2,18000.0,2413.8967713273187
28,2017-06-30,29,890.3917241379311,0.0,0.0,378.56,1700.73,442.90174985195205
28,2017-07-31,68,1222.6373529411767,6.0,0.0,128.99,4316.54,983.8533796640994
28,2017-08-31,30,1140.4103333333333,1.0,1.0,317.68,6330.93,1035.5905564142463
28,2017-09-30,98,1182.4766326530605,1.0,2.0,143.88,6330.93,885.6297753319519
28,2017-10-31,61,1378.9359016393441,5.0,5.0,120.02,6000.0,1630.5286812834431
28,2017-11-30,31,665.6448387096775,3.0,0.0,352.39,1180.19,211.6825342798498
28,2017-12-31,38,1244.5960526315787,3.0,1.0,347.53,18000.0,2839.4699000251544
28,2018-01-31,43,1109.9302325581393,1.0,1.0,255.53,9800.0,1566.68150882912
29,2014-08-31,2,2775.09,0.0,0.0,2775.09,2775.09,0.0
29,2014-11-30,1,547.62,0.0,0.0,547.62,547.62,
29,2015-01-31,7,1745.2000000000003,0.0,0.0,1745.2,1745.2,0.0
29,2015-02-28,10,485.24299999999994,7.0,0.0,319.94,1071.02,312.2949587969681
29,2015-03-31,10,2208.2760000000003,0.0,0.0,857.08,2787.36,932.4138235211517
29,2015-04-30,7,868.33,0.0,0.0,868.33,868.33,0.0
29,2015-06-30,7,243.67000000000002,7.0,0.0,243.67,243.67,0.0
29,2015-07-31,9,341.0355555555556,9.0,0.0,295.72,377.94,27.271848173121246
29,2015-08-31,7,890.1928571428572,0.0,0.0,868.33,944.85,37.337936791010875
29,2015-09-30,7,2087.5571428571425,0.0,0.0,2018.37,2185.45,86.47586382228003
29,2015-11-30,1,391.04,0.0,0.0,391.04,391.04,
29,2016-03-31,7,187.01000000000002,7.0,0.0,181.91,187.86,2.2488886144049145
29,2016-04-30,21,848.7547619047618,1.0,0.0,365.01,1327.31,292.60071884086415
29,2016-05-31,3,413.1966666666667,1.0,0.0,317.15,461.22,83.17885328214942
29,2016-06-30,2,486.38,0.0,0.0,486.38,486.38,0.0
29,2016-07-31,19,761.9184210526319,0.0,0.0,452.26,1162.94,274.28565841843624
29,2016-09-30,16,391.8775,7.0,0.0,346.44,441.22,46.09290769738878
29,2016-10-31,8,531.0450000000001,0.0,0.0,474.55,926.51,159.79199041253602
29,2016-12-31,9,1348.908888888889,2.0,0.0,338.0,1637.74,573.1314681738485
29,2017-01-31,13,344.8576923076923,13.0,0.0,325.87,365.34,19.742291387545876
29,2017-02-28,24,22879.026249999995,2.0,6.0,324.35,90000.0,39586.47077074623
29,2017-03-31,14,1124.895,4.0,0.0,275.54,1565.58,562.2804669003648
29,2017-04-30,12,561.0866666666666,0.0,0.0,396.83,755.88,167.32935917651824
29,2017-05-31,31,570.2609677419355,5.0,0.0,330.69,1007.84,190.49662750041605
29,2017-06-30,7,747.5514285714287,2.0,0.0,336.5,1889.7,596.8672723040015
29,2017-07-31,58,556.9499999999999,24.0,0.0,308.46,2320.85,472.68862311733443
29,2017-08-31,7,676.6871428571428,1.0,0.0,308.46,978.41,237.35598291134247
29,2017-09-30,17,541.830588235294,2.0,0.0,335.0,978.41,206.7851193712506
29,2017-10-31,47,697.3368085106382,9.0,0.0,132.57,1701.25,390.61240333557373
29,2017-11-30,14,1242.9999999999998,0.0,0.0,654.8,2320.85,660.8650405456356
29,2017-12-31,18,923.1966666666667,0.0,0.0,407.53,1582.45,461.58588599841437
29,2018-01-31,43,579.713488372093,8.0,0.0,315.84,1375.44,232.69696422891093
30,2015-02-28,12,1527.4883333333337,7.0,2.0,159.7,5419.81,2269.878462220283
30,2015-03-31,7,431.36999999999995,0.0,0.0,431.37,431.37,0.0
30,2015-04-30,24,466.5675000000001,17.0,0.0,159.7,1160.18,454.5263706536347
30,2015-05-31,15,429.60533333333353,7.0,0.0,227.76,606.22,195.43590362742123
30,2015-06-30,10,263.0580000000001,10.0,0.0,227.76,345.42,56.83517959855501
30,2015-07-31,10,320.274,3.0,0.0,138.47,398.19,125.45667895067737
30,2015-10-31,7,4313.812857142857,0.0,0.0,4127.47,4491.19,179.07781927738222
30,2015-11-30,1,390.26,0.0,0.0,390.26,390.26,
30,2015-12-31,15,292.00333333333333,15.0,0.0,245.55,331.82,36.77792654504031
30,2016-01-31,7,11277.765714285715,0.0,7.0,10915.04,11338.22,159.9470056880444
30,2016-02-29,7,330.3971428571429,7.0,0.0,321.38,331.9,3.976186256057062
30,2016-03-31,4,338.46000000000004,2.0,0.0,278.73,398.19,68.97026315739267
30,2016-04-30,5,849.3039999999999,1.0,0.0,324.56,980.49,293.3408136962874
30,2016-05-31,6,227.76,6.0,0.0,227.76,227.76,0.0
30,2016-06-30,5,455.5299999999999,0.0,0.0,455.53,455.53,0.0
30,2016-08-31,14,1385.7800000000002,0.0,0.0,1007.84,1763.72,392.20687343445525
30,2016-09-30,4,422.75,0.0,0.0,422.75,422.75,0.0
30,2016-10-31,7,1574.75,0.0,0.0,1574.75,1574.75,0.0
30,2016-11-30,14,345.61500000000007,7.0,0.0,281.8,409.43,66.22395519981943
30,2016-12-31,21,797.0766666666667,0.0,0.0,407.05,1574.75,563.4787425390006
30,2017-01-31,3,291.09,3.0,0.0,291.09,291.09,0.0
30,2017-02-28,6,492.26,0.0,0.0,448.66,500.98,21.3595505570693
30,2017-03-31,20,1688.7715,16.0,4.0,280.41,7054.89,2752.912313936633
30,2017-04-30,58,359.26758620689657,47.0,0.0,84.12,1095.9,237.3059754854246
30,2017-05-31,7,396.96571428571434,5.0,0.0,336.5,500.98,72.70724536503516
30,2017-06-30,7,323.74000000000007,6.0,0.0,224.33,409.43,66.87022755556718
30,2017-07-31,11,4028.0063636363634,2.0,6.0,336.5,10207.55,3565.2983972713214
30,2017-08-31,7,291.7942857142857,6.0,0.0,244.52,431.65,62.83975118164797
30,2017-09-30,27,424.982962962963,11.0,0.0,288.8,978.41,128.4704396354039
30,2017-10-31,38,546.1705263157895,15.0,0.0,76.48,1015.37,333.4227558095089
30,2017-12-31,6,416.19,0.0,0.0,391.39,443.58,19.778047426376546
30,2018-01-31,2,446.745,0.0,0.0,382.42,511.07,90.96928739964932
31,2014-10-31,1,324.1,1.0,0.0,324.1,324.1,
31,2015-02-28,6,409.0016666666666,2.0,0.0,328.48,584.78,92.64367229696082
31,2015-04-30,11,410.3718181818181,4.0,0.0,216.79,520.99,153.47649864511388
31,2015-05-31,7,313.13000000000005,7.0,0.0,313.13,313.13,0.0
31,2015-07-31,2,320.59,2.0,0.0,320.59,320.59,0.0
31,2015-08-31,7,1623.0514285714285,0.0,0.0,1591.98,1700.73,53.0645664665765
31,2015-10-31,3,395.87999999999994,0.0,0.0,395.88,395.88,0.0
31,2015-11-30,1,412.37,0.0,0.0,412.37,412.37,
31,2016-02-29,7,562.2299999999999,0.0,0.0,534.15,566.91,12.382116135782251
31,2016-04-30,2,429.47,0.0,0.0,429.47,429.47,0.0
31,2016-05-31,3,302.3,3.0,0.0,302.3,302.3,0.0
31,2016-08-31,7,263.7085714285714,7.0,0.0,233.23,275.9,20.820828056356945
31,2016-09-30,4,409.72749999999996,3.0,0.0,233.23,756.42,235.79900570542418
31,2016-10-31,7,388.25999999999993,0.0,0.0,388.26,388.26,0.0
31,2016-11-30,7,459.82000000000005,0.0,0.0,459.82,459.82,0.0
31,2016-12-31,16,335.9112500000001,16.0,0.0,330.97,370.5,13.502065459279427
31,2017-01-31,6,302.34999999999997,6.0,0.0,302.35,302.35,0.0
31,2017-02-28,5,447.23,0.0,0.0,447.23,447.23,0.0
31,2017-03-31,1,342.92,1.0,0.0,342.92,342.92,
