index,Name,Longitude,Latitude,Type,b_id
600,"MUSEO HISTORICO Y NUMISMATICO DEL BANCO CENTRAL DE LA REPUBLICA ARGENTINA ""DR. JOSE EVARISTO URIBURU""",-58.37376706,-34.60533478,cultural center,43
601,MUSEO HISTORICO Y NUMISMATICO DEL BANCO DE LA NACION ARGENTINA,-58.37158151,-34.60666868,cultural center,43
602,MUSEO JUDIO DE BUENOS AIRES,-58.38392759,-34.59963235,cultural center,43
603,MUSEO MITRE,-58.37384044,-34.60407554,cultural center,43
604,MUSEO MUNDIAL DEL TANGO DE LA ACADEMIA NACIONAL DEL TANGO,-58.37828313,-34.6082014,cultural center,43
605,MUSEO NACIONAL DE LA HISTORIA DEL TRAJE,-58.37785209,-34.61634392,cultural center,36
606,"MUSEO NACIONAL FERROVIARIO ""RAUL SCALABRINI ORTIZ""",-58.37894515,-34.58989209,cultural center,35
607,"MUSEO PARLAMENTARIO ""SENADOR DOMINGO FAUSTINO SARMIENTO""",-58.39058099,-34.61027935,cultural center,36
608,MUSEO PARTICIPATIVO MINERO MUMIN,-58.37572166,-34.6109581,cultural center,36
609,MUSEO PENITENCIARIO ARGENTINO ANTONIO BALLVE,-58.37114863,-34.62070016,cultural center,41
610,MUSEO TECNOLOGICO EDUARDO LATZINA,-58.36881242,-34.61524957,cultural center,36
611,MUSEO VICENTE LOPEZ Y PLANES SADAIC,-58.38864392,-34.60289268,cultural center,43
612,NACIONAL FOLKLORICA FM 98.7,-58.37669513,-34.60163442,cultural center,43
613,ND ATENEO,-58.38013411,-34.59777704,cultural center,35
614,NEW GATE TRAVEL MEDIA,-58.37719010000001,-34.59995891,cultural center,43
615,NISEOS EDITORIAL DE HISTORIA MILITAR,-58.38582446,-34.60943497,cultural center,36
616,NOBUKO,-58.37537091,-34.60007588,cultural center,43
617,NUESTRA AMERICA,-58.38868627,-34.62000386,cultural center,38
618,NUEVA ERA LIBROS,-58.37502524,-34.60612569,cultural center,43
619,NUEVA ESCUELA,-58.39191837,-34.60824758,cultural center,43
620,NUEVA LIBRERIA,-58.3703095,-34.61839848,cultural center,41
621,NUEVA SOCIEDAD - DEMOCRACIA Y POLITICA EN AMERICA LATINA,-58.371443000000006,-34.62085313,cultural center,41
622,NUEVO ESTUDIO LA ESQUINA,-58.37679672,-34.60470053,cultural center,43
623,OBEL LIBROS,-58.38421859,-34.60394095,cultural center,43
624,ONDA LATINA AM 1010,-58.38906583,-34.60546342,cultural center,43
625,OPERA CITI,-58.37894337,-34.60362977,cultural center,43
626,OPUS 4 PRODUCCIONES,-58.37222431,-34.59839079,cultural center,35
627,OSMAR BUYATTI LIBRERIA EDITORIAL,-58.38825909,-34.6006188,cultural center,43
628,PAIDOS GRUPO PLANETA,-58.389993200000006,-34.61814953,cultural center,38
629,PALATINA GALERIA DE ARTE,-58.37889132,-34.59207728,cultural center,35
630,PAMPEANA,-58.38418825,-34.59756957,cultural center,35
631,PASEO LA PLAZA,-58.39022028,-34.60439518,cultural center,43
632,PEARSON EDUCACION,-58.37509597,-34.61259471,cultural center,36
633,PETIT COLON,-58.38375291,-34.60240394,cultural center,43
634,PIAZZOLLA TANGO,-58.37502524,-34.60612569,cultural center,43
635,PICADILLY,-58.38815314,-34.60420524,cultural center,43
636,PICHIN,-58.37807213,-34.60889967,cultural center,36
637,PICHUCO RECORDS,-58.38801994,-34.60121754,cultural center,43
638,PLATERO LIBRERIA,-58.38515016,-34.60291657,cultural center,43
639,PLAZA BAR,-58.37510475,-34.59577754,cultural center,35
640,PORT,-58.38512522,-34.60338303,cultural center,43
641,PORTE�A MIA,-58.37588301,-34.61877333,cultural center,41
642,PROLOGO,-58.37532533,-34.59831733,cultural center,35
643,"PROMETEO LIBROS. SUCURSAL SANTIAGO DEL ESTERO (CS. SOCIALES, UBA).",-58.38439971,-34.62024327,cultural center,38
644,PUNTO Y APARTE,-58.39130584,-34.60445056,cultural center,43
645,RADIO ARGENTINA AM 570,-58.37391174,-34.60156121,cultural center,43
646,RADIO CONCEPTO AM 730,-58.37652258,-34.60502029,cultural center,43
647,RADIO CONTINENTAL AM 590,-58.37829806,-34.60821258,cultural center,43
648,RADIO COOPERATIVA AM 770,-58.38214815,-34.60568528,cultural center,43
649,RADIO DE LA CIUDAD AM 1110,-58.38858215,-34.60537252,cultural center,43
650,RADIO DEL PUEBLO AM 830,-58.38940712,-34.60315581,cultural center,43
651,RADIO EL MUNDO AM 1070,-58.37816134,-34.60820418,cultural center,43
652,RADIO NACIONAL AM 870,-58.37669513,-34.60163442,cultural center,43
653,RADIO SPLENDID AM 990,-58.37391174,-34.60156121,cultural center,43
654,RADIO UBA FM 87.9,-58.38684483,-34.5945777,cultural center,35
655,RATS RECORDS TATOO,-58.376195499999994,-34.60222869,cultural center,43
656,RECREO DE LAS ARTES - SEDE CONSTITUCION,-58.38930622,-34.629371,cultural center,38
657,RIGOLETTO CURIOSO,-58.38988782,-34.6043409,cultural center,43
658,RIOS DE AGUA VIVA,-58.38581518,-34.59429766,cultural center,35
659,ROCK AND BILLY,-58.38435841,-34.60511243,cultural center,43
660,ROJO TANGO,-58.361721100000004,-34.61340109,cultural center,48
661,RUBINZAL - CULZONI EDITORES,-58.38515964,-34.60340662,cultural center,43
662,SAAP - SOCIEDAD ARGENTINA DE ARTISTAS PLASTICOS,-58.37343823,-34.59976723,cultural center,43
663,SALA CARLOS CARELLA,-58.38023346,-34.60725433,cultural center,43
664,SAN BERNARDO PRODUCCIONES,-58.38895998,-34.606638399999994,cultural center,43
665,SAN JOSE,-58.38571771,-34.61990436,cultural center,38
666,SAN MARTIN,-58.37914697,-34.61287151,cultural center,36
667,SAN PABLO,-58.39211301,-34.60539412,cultural center,43
668,SEGUI VINIENDO DISCOS,-58.37057744,-34.61076363,cultural center,36
669,SERVICIO PAZ Y JUSTICIA - CENTRO DE DOCUMENTACION.,-58.37736524,-34.61661311,cultural center,41
670,SILBANDO DISCOS COMPACTOS,-58.38853378,-34.60415199,cultural center,43
671,SILENCIO DE NEGRAS,-58.38753234,-34.61627344,cultural center,36
672,SIRERA LIBROS,-58.38823274,-34.60412871,cultural center,43
673,SOCIEDAD BIBLICA ARGENTINA,-58.37207544,-34.60084188,cultural center,43
674,SUBASTAS ROLDAN,-58.37771549,-34.59278183,cultural center,35
675,SUBTERRANEA FILMS,-58.37458118,-34.61581345,cultural center,36
676,SUDESTE LIBROS,-58.38255975,-34.60367797,cultural center,43
677,TABARIS,-58.37854801,-34.60343592,cultural center,43
678,TACONEANDO EN LA VEREDA DE BEBA,-58.37030355,-34.6162869,cultural center,41
679,TANGO 1921,-58.37608532,-34.61340733,cultural center,36
680,TANGO EN GEBA,-58.38296162,-34.60737462,cultural center,43
681,TANGO PORTE�O,-58.38236622,-34.60191904,cultural center,43
682,TANGO QUEER,-58.37464781,-34.61462471,cultural center,36
683,TEATRO APOLO,-58.38618893,-34.60405534,cultural center,43
684,TEATRO ASTRAL,-58.38989002,-34.6041771,cultural center,43
685,TEATRO AVENIDA,-58.38370738,-34.60921035,cultural center,36
686,TEATRO CALIBAN,-58.38640746,-34.61554838,cultural center,36
687,TEATRO COLISEO,-58.38325496,-34.59679877,cultural center,35
688,TEATRO COLON,-58.38243469,-34.60105489,cultural center,43
689,TEATRO DEL GLOBO,-58.383558900000004,-34.596816600000004,cultural center,35
690,TEATRO DEL PUEBLO,-58.38004674,-34.60445055,cultural center,43
691,TEATRO EL BULULU,-58.38550161,-34.60876259,cultural center,36
692,TEATRO EL LABERINTO DEL CICLOPE,-58.39063837,-34.61567877,cultural center,36
693,TEATRO EL NACIONAL,-58.38036646,-34.6037132,cultural center,43
694,TEATRO EL VITRAL,-58.39085224,-34.60504957,cultural center,43
695,"TEATRO ESTUDIO ""EL CUERVO""",-58.38465877,-34.61371566,cultural center,36
696,TEATRO GENERAL SAN MARTIN,-58.38863889,-34.604242799999994,cultural center,43
697,TEATRO LA RANCHERIA,-58.38246622,-34.61537705,cultural center,36
698,TEATRO LICEO,-58.387547700000006,-34.60884662,cultural center,43
699,TEATRO MAIPO,-58.37805193,-34.60305967,cultural center,43
700,TEATRO METROPOLITAN,-58.38583736,-34.60387105,cultural center,43
701,TEATRO METROPOLITAN 1 Y 2,-58.38583736,-34.60387105,cultural center,43
702,TEATRO NACIONAL CERVANTES,-58.38363104,-34.59905864,cultural center,35
703,TEATRO PAYRO,-58.37419033,-34.59899843,cultural center,43
704,TEATRO PORTE�O,-58.389864100000004,-34.60433898,cultural center,43
705,TEATRO PRESIDENTE ALVEAR,-58.39013197,-34.60419663,cultural center,43
706,TEATRO REGINA - CASA DEL TEATRO,-58.38494541,-34.595548,cultural center,35
707,TERRAMAR,-58.38223473,-34.60903144,cultural center,36
708,TERRA NOVA MAPS,-58.37532533,-34.59831733,cultural center,35
709,TERRAZA TEATRO BAR,-58.38988782,-34.6043409,cultural center,43
710,THE BRIGHTON,-58.37579166,-34.60457684,cultural center,43
711,THE CAVERN CLUB,-58.38988782,-34.6043409,cultural center,43
712,TODOTECNICAS,-58.38617424,-34.59704264,cultural center,35
713,TORRE MONUMENTAL - CENTRO DE INFORMES DE MUSEOS,-58.3749996,-34.59376984,cultural center,35
714,TRANSARTE EMERGENCIAS CULTURALES,-58.37121019,-34.62339493,cultural center,41
715,TRANSARTE EMERGENCIAS CULTURALES,-58.37121019,-34.62339493,cultural center,41
716,TST (TEATRO SAN TELMO),-58.37083986,-34.62304852,cultural center,41
717,TUSQUETS EDITORES S.A.,-58.38982703,-34.61481862,cultural center,36
718,UADE - FACULTAD DE CIENCIAS DE LA COMUNICACION Y DISE�O,-58.38159718,-34.61707292,cultural center,36
719,"UNIVERSIDAD ABIERTA INTERAMERICANA, FACULTAD DE CIENCIAS DE LA COMUNICACION",-58.37630586,-34.60911949,cultural center,36
720,"UNIVERSIDAD ARGENTINA JOHN F. KENNEDY, ESCUELA DE DISE�O GRAFICO",-58.38650165,-34.60759405,cultural center,43
721,UNIVERSIDAD DEL CEMA ADRIAN GUISARRI,-58.37258665,-34.59858444,cultural center,43
722,UNIVERSIDAD DEL CINE - FACULTAD DE CINEMATOGRAFIA Y CIENCIAS DE LA EDUCACION,-58.37063728,-34.61784318,cultural center,41
723,"UNIVERSIDAD DEL MUSEO SOCIAL ARGENTINO, FACULTAD DE ARTES",-58.38882935,-34.60538743,cultural center,43
724,"UNIVERSIDAD DEL MUSEO SOCIAL ARGENTINO, FACULTAD DE CIENCIAS JURIDICAS Y SOCIALES",-58.39131287,-34.60428575,cultural center,43
725,UNIVERSIDAD DEL SALVADOR - FACULTAD DE CIENCIAS ECONOMICAS,-58.386204500000005,-34.59695836,cultural center,35
726,UNIVERSIDAD DEL SALVADOR - FACULTAD DE FILOSOFIA Y LETRAS,-58.39142588,-34.60117479,cultural center,43
727,UNIVERSIDAD NACIONAL DE GENERAL SAN MARTIN,-58.3877317,-34.60718262,cultural center,43
728,UNIVERSIDAD POPULAR MADRES DE PLAZA DE MAYO,-58.38872651,-34.61010778,cultural center,36
729,UTILISIMA SATELITAL,-58.37719818,-34.62056701,cultural center,41
730,UTILISIMA SATELITAL,-58.37719818,-34.62056701,cultural center,41
731,VYP GALERIAS,-58.38088461,-34.59148931,cultural center,35
732,WALRUS BOOKS,-58.37467404,-34.61848353,cultural center,41
733,WORLD MUSIC,-58.38791734,-34.60264828,cultural center,43
734,WUSSMAN,-58.37422913,-34.61381921,cultural center,36
735,XYZ EDITORA S.A.,-58.36622132,-34.6211941,cultural center,41
736,YORK AGENCY,-58.37681029,-34.61045986,cultural center,36
737,ZAVALETA LAB ARTE CONTEMPORANEO,-58.374210999999995,-34.61375915,cultural center,36
738,ZIVALS,-58.39216761,-34.60468355,cultural center,43
739,ABC LIBRERIAS,-58.52542036,-34.61386636,cultural center,45
740,ASOCIACION CIRCULO CULTURAL Y DE FOMENTO BELISARIO ROLDAN,-58.52512066,-34.63134372,cultural center,20
741,BIBLIOTECA HILARIO ASCASUBI,-58.49222344,-34.62334044,cultural center,8
742,BIBLIOTECA POPULAR JOSE MANUEL ESTRADA,-58.50022701,-34.63886566,cultural center,17
743,BIBLIOTECA POPULAR SATURNINO SEGUROLA,-58.49466149,-34.62410891,cultural center,8
744,CAFE MIRANDA,-58.50939936,-34.62594503,cultural center,33
745,CAFE ROCK DE LA VE,-58.49987312,-34.63559882,cultural center,17
746,CALESITA DE LA ESTACION FLORESTA,-58.48362128,-34.63313399,cultural center,8
747,CALESITA DEL PARQUE INFANTIL DON JOSE,-58.50556415,-34.61960888,cultural center,33
748,CASA POPULAR VIENTOS DEL PUEBLO,-58.52988392,-34.61799414,cultural center,45
749,CASASSA Y LORENZO LIBREROS. CASA CENTRAL.,-58.50196278,-34.61772008,cultural center,33
750,CENTRO CULTURAL BALDOMERO FERNANDEZ MORENO,-58.49228984,-34.62155452,cultural center,8
751,CENTRO CULTURAL EL TALLER,-58.50532065,-34.62398289,cultural center,33
752,CENTRO CULTURAL LA CASITA DE LA SELVA,-58.4823182,-34.63783341,cultural center,22
753,CENTRO CULTURAL VERSALLES,-58.52281171,-34.62845744,cultural center,20
754,CINE TEATRO SAN PEDRO,-58.50931157,-34.61967959,cultural center,33
755,CIRCULO SOCIAL MARIANO ACOSTA,-58.48220092,-34.63415673,cultural center,22
756,CLARO,-58.50827387,-34.62693362,cultural center,17
757,CRISMAR LIBROS,-58.50645748,-34.62006844,cultural center,33
758,DEL AULA TALLER EDICIONES,-58.50938831,-34.63103698,cultural center,17
759,EDITORIAL RUY DIAZ,-58.51173425,-34.62992342,cultural center,17
760,EL BODEGON DE VILLA LURO,-58.50191779,-34.63788433,cultural center,17
761,EL CORRALON DE FLORESTA,-58.48844953,-34.62697423,cultural center,8
762,EL EPICO DE FLORESTA,-58.48844953,-34.62697423,cultural center,8
763,EL GARFIO,-58.47607235,-34.63893468,cultural center,8
764,EL OLIMPO,-58.51830994,-34.62689961,cultural center,33
765,ESQUINA JONTE,-58.51627543,-34.62830211,cultural center,33
766,"INSTITUTO SUPERIOR DE FORMACION ARTISTICA DE CERAMICA ""FERNANDO ARRANZ""",-58.50378197,-34.62935662,cultural center,22
767,"INSTITUTO SUPERIOR DE FORMACION ARTISTICA DE DANZAS ""JORGE DONN""",-58.50378197,-34.62935662,cultural center,22
768,LABORATORIO ROUX OCEFA,-58.49193316,-34.63804639,cultural center,22
769,LA CALESITA DE LEONARDO,-58.52552148,-34.6144019,cultural center,45
770,LA ESTACION,-58.48078826,-34.63250453,cultural center,8
771,LIBRERIA GUADALUPITA,-58.48393524,-34.62964636,cultural center,8
772,MARTIN FIERRO,-58.5122611,-34.62373414,cultural center,33
773,MUSEO DEL AUTOMOVIL,-58.52618946,-34.62083486,cultural center,45
774,"MUSEO ""GENERAL BELGRANO""",-58.49445967,-34.63326449,cultural center,22
775,OLIMPO,-58.51830279,-34.6267526,cultural center,33
776,PIZZA PAZZA,-58.48690116,-34.63021361,cultural center,8
777,SANTA CLARA,-58.48783843,-34.63498859,cultural center,22
778,SANTA MARIA,-58.48362108,-34.63413519,cultural center,22
779,SISONO CAFE,-58.50433961,-34.63770355,cultural center,17
780,12(NTES),-58.46481427,-34.60887716,cultural center,7
781,AGAPE LIBROS. SUCURSAL VILLA DEVOTO.,-58.50771117,-34.59315305,cultural center,23
782,BIBLIOTECA ANTONIO DEVOTO (CON ANEXO INFANTIL),-58.51089546,-34.59931554,cultural center,23
783,BIBLIOTECA POPULAR CIENCIA Y LABOR,-58.47338091,-34.61138937,cultural center,7
784,BIBLIOTECA POPULAR CORPORACION MITRE,-58.48747281,-34.60990827,cultural center,31
785,BIBLIOTECA POPULAR DOMINGO F. SARMIENTO,-58.49441738,-34.60568308,cultural center,29
786,BIBLIOTECA POPULAR JUAN PABLO ECHAG�E,-58.48129812,-34.60148097,cultural center,29
787,BIBLIOTECA POPULAR LIGA DE FOMENTO MITRE,-58.46857834,-34.61252656,cultural center,7
788,BIBLIOTECA RAFAEL OBLIGADO,-58.48392075,-34.60958172,cultural center,31
789,BIBLIOTERAPIA,-58.46118072,-34.60390524,cultural center,7
790,BLACKSIDE INC.,-58.50145475,-34.60511116,cultural center,29
791,CAFE DE GARCIA,-58.51059361,-34.60635682,cultural center,23
792,CAFE DE GARCIA.,-58.51059361,-34.60635682,cultural center,23
793,CALESITA DE LA ALEGRIA DE LA PLAZA ARISTOBULO DEL VALLE,-58.49289316,-34.60588098,cultural center,29
794,CASASSA Y LORENZO LIBREROS. SUCURSAL CUENCA.,-58.49637157,-34.59983943,cultural center,29
795,CASASSA Y LORENZO LIBREROS. SUCURSAL DEVOTO SHOPPING.,-58.51811173,-34.61179217,cultural center,23
796,CASASSA Y LORENZO LIBREROS. SUCURSAL PEDRO MORAN.,-58.50105283,-34.59577422,cultural center,23
797,CENTRO CULTURAL DEVOTO,-58.51334506,-34.60116624,cultural center,23
798,CENTRO CULTURAL LA PATERNAL - VILLA MITRE,-58.46717369,-34.61613494,cultural center,7
799,CENTRO DE ESTUDIOS ARTISTICOS,-58.49790533,-34.59779497,cultural center,29
800,CINE ARTEPLEX DEL PARQUE,-58.4948172,-34.60190703,cultural center,29
801,CINEMA DEVOTO,-58.5178358,-34.61118038,cultural center,23
802,CULTURAL ROFFO,-58.49458283,-34.59843323,cultural center,29
803,DAVID GIL,-58.5266186,-34.61285854,cultural center,23
804,DON JUAN,-58.4782157,-34.61119327,cultural center,31
805,ENTRE LINEAS,-58.49708147,-34.59889265,cultural center,29
806,ESPACIO CULTURAL RESURGIMIENTO,-58.47814833,-34.60653916,cultural center,29
807,ESPACIO TBK,-58.46564709,-34.60468636,cultural center,7
808,GRAN ALDEA EDITORES,-58.46628525,-34.60540492,cultural center,7
809,GRUPO EDITOR VESTALES,-58.51172331,-34.60349454,cultural center,23
810,ICONOS,-58.51331734,-34.60194743,cultural center,23
811,LA CALESITA DE DEVOTO,-58.51198003,-34.60038799,cultural center,23
812,LA CALESITA DE PASCUALITO DE LA PLAZA SAENZ PE�A,-58.46751226,-34.61000724,cultural center,7
813,LA NUEVA ANDALUZA,-58.46234126,-34.60371683,cultural center,7
814,LIBRERIA EL GAUCHO. SUCURSAL BOYACA.,-58.46739898,-34.61198899,cultural center,7
815,LIBRERIA NADIR. SUCURSAL CUENCA.,-58.49552794,-34.60095953,cultural center,29
816,LIBRERIA YENNY. SUCURSAL DEL PARQUE SHOPPING.,-58.49433984,-34.60201062,cultural center,29
817,MUSEO DE LA LUZ,-58.46744720000001,-34.611737,cultural center,7
818,PRODUCCIONES MAWIS,-58.49244091,-34.61439313,cultural center,31
819,SAMY RECORDS,-58.46188734,-34.60372874,cultural center,7
820,TOKIO,-58.49157422,-34.61240821,cultural center,31
821,VAZQUEZ MAZZINI EDITORES,-58.49549781,-34.6003768,cultural center,29
822,AJI FILMS,-58.47987137,-34.57482755,cultural center,14
823,BAR BAUNESS,-58.48869995,-34.57367357,cultural center,14
824,BIBLIOTECA BRIGADIER GENERAL CORNELIO SAAVEDRA,-58.50724238,-34.56872243,cultural center,15
825,BIBLIOTECA LABINCA S.A.,-58.47575254,-34.54639658,cultural center,15
826,BIBLIOTECA POPULAR 25 DE MAYO,-58.49180866,-34.55505608,cultural center,15
827,BIBLIOTECA POPULAR CORNELIO SAAVEDRA,-58.47258025,-34.54902945,cultural center,15
828,BIBLIOTECA POPULAR DOMINGO FAUSTINO SARMIENTO,-58.48980935,-34.57429507,cultural center,14
829,BIBLIOTECA POPULAR PUEYRREDON SUD,-58.49964326,-34.58317866,cultural center,16
830,BIBLIOTECA POPULAR VILLA PUEYRREDON NORTE,-58.50166142,-34.57597086,cultural center,16
831,BOHEMIA,-58.47128667,-34.54513451,cultural center,15
832,CAFE DE LA U,-58.48740334,-34.57337248,cultural center,14
833,CAFE DE LA U.,-58.48740334,-34.57337248,cultural center,14
834,CAFE LA UNION,-58.47763671,-34.56317047,cultural center,42
835,CAFE SAAVEDRA,-58.48676382,-34.55501422,cultural center,15
836,CALESITA DE LA PLAZA ECHEVERRIA,-58.48986704,-34.5720185,cultural center,14
837,CALESITA DEL PARQUE SAAVEDRA,-58.47821708,-34.551309100000005,cultural center,15
838,CALESITA PLAZA ESTE DE LA ESTACION SAAVEDRA,-58.48624573,-34.55511903,cultural center,15
839,CALMA CINE,-58.48514734,-34.5514791,cultural center,15
840,CATAPULTA EDITORES/CATAPULTA JUNIOR,-58.49235099,-34.54986646,cultural center,15
841,CENTRO ANA FRANK ARGENTINA,-58.47082898,-34.5628456,cultural center,42
842,CENTRO CREATIVO CABILDO,-58.47421282,-34.541184,cultural center,15
843,CENTRO CULTURAL BARRIAL GENESIS,-58.50199084,-34.57300421,cultural center,14
844,CENTRO CULTURAL BELGRANO R.,-58.46862593,-34.57315388,cultural center,14
845,CENTRO CULTURAL DISCEPOLIN,-58.48679516,-34.55270213,cultural center,15
846,CENTRO CULTURAL LINO E. SPILIMBERGO,-58.47815746,-34.55556225,cultural center,15
847,CENTRO DE ARTE Y TECNOLOGIA (CEARTEC),-58.50848804,-34.58263926,cultural center,16
848,CINE HOYTS DOT,-58.48844664,-34.54552183,cultural center,15
849,CLUB SIN RUMBO,-58.50376525,-34.57252884,cultural center,14
850,CLUB SUNDERLAND - LA MILONGA DEL MUNDO,-58.48499768,-34.56492829,cultural center,14
851,DELFOS LIBROS. SUCURSAL CABILDO.,-58.46946303,-34.54755968,cultural center,15
852,DISCOS REDONDEL,-58.49031007,-34.57386819,cultural center,14
853,EDICIONES MACCHI,-58.48949277,-34.56650853,cultural center,14
854,EL COLECTIVO ARTE EN MOVIMIENTO,-58.48765087,-34.56565295,cultural center,14
855,EL GUALEGUAY LIBROS,-58.48319408,-34.57432997,cultural center,14
856,ETILUX SRL,-58.47393136,-34.57618111,cultural center,14
857,EUROS EDITORES,-58.48611547,-34.5676771,cultural center,14
858,GALERIA DE ARTE MEDITERRANEA,-58.48412723,-34.57329642,cultural center,14
859,GRUPO LOS VILLURQUEROS,-58.48291733,-34.56879304,cultural center,14
860,HOLM BAR,-58.47830001,-34.56766513,cultural center,14
861,IMAGEN TANGO,-58.49727415,-34.553505799999996,cultural center,15
862,INSTITUTO TECNOLOGICO DE MUSICA CONTEMPORANEA,-58.4714691,-34.54603837,cultural center,15
863,LA CHILINGA,-58.489565500000005,-34.5525811,cultural center,15
864,LEF,-58.48595547,-34.57451946,cultural center,14
865,LIBRERIA LOS ANGELITOS,-58.48681034,-34.57460615,cultural center,14
866,MARTYCER. SUCURSAL MONROE II.,-58.48502488,-34.57347726,cultural center,14
867,MARTYCER. SUCURSAL MONROE III.,-58.48934655,-34.57596077,cultural center,14
868,MELOPEA DISCOS,-58.48308228,-34.56546297,cultural center,14
869,MERCURIO,-58.48649445,-34.57314807,cultural center,14
870,MUSEO DE MAGDA FRANK,-58.4870517,-34.54479111,cultural center,15
871,MUSEO HISTORICO DE BUENOS AIRES CORNELIO DE SAAVEDRA,-58.50782863,-34.56863821,cultural center,15
872,NELIDA DELL AQUILA,-58.48392252,-34.57050369,cultural center,14
873,PROCOM DISCOS,-58.49563681,-34.57611577,cultural center,14
874,SALON URQUIZA,-58.48252179,-34.57637136,cultural center,14
875,TEATRO 25 DE MAYO,-58.48356807,-34.57617665,cultural center,14
876,14 AL CENTRO,-58.4719093,-34.54062366,cultural center,2
877,AD-ONE,-58.46524823,-34.55793992,cultural center,1
878,AGUILAR LIBRERIA,-58.45871671,-34.55904638,cultural center,1
879,AMADEO DIGITAL,-58.46908173,-34.537019,cultural center,2
880,ARCHIVO NACIONAL DE LA MEMORIA,-58.46407935,-34.54028497,cultural center,2
881,ARMONIZATE MEDIA,-58.44896952,-34.57116911,cultural center,28
882,ARTE MULTIPLEX,-58.46176949,-34.55605945,cultural center,1
883,ASOCIACION DANTE ALIGHIERI DE BUENOS AIRES (SEDE CABILDO),-58.46178036,-34.55651019,cultural center,1
884,AUDIOVISUALES DEL SUR,-58.45885205,-34.54638049,cultural center,2
885,AUDITORIO BELGRANO,-58.44935746,-34.56662391,cultural center,1
886,AZTECA FILMS,-58.44752922,-34.57467131,cultural center,28
887,BAR CONDE,-58.44964448,-34.57781041,cultural center,28
888,BIBLIOTECA CENTRAL DE CIUDAD UNIVERSITARIA (UBA),-58.44524044,-34.54047865,cultural center,1
889,"BIBLIOTECA CENTRAL ""DR. LUIS F. LELOIR""",-58.44426194,-34.54153862,cultural center,1
890,BIBLIOTECA DE LA UNIVERSIDAD DE BELGRANO,-58.44378891,-34.56425666,cultural center,1
891,BIBLIOTECA DEL CENTRO DE INVESTIGACIONES FILOSOFICAS CIF,-58.44521905,-34.55569643,cultural center,1
892,"BIBLIOTECA DEL INSTITUTO TECNICO MEDICO ""ALEXADER FLEMING"". FUNDACION CANCER (FUCA).",-58.45158786,-34.57174368,cultural center,28
893,"BIBLIOTECA ""ISIDORO RUIZ MORENO"" ESCUELA DE GUERRA NAVAL",-58.46368946,-34.54089471,cultural center,2
894,BIBLIOTECA JOSE MARMOL,-58.46168629,-34.56494521,cultural center,1
895,BIBLIOTECA LEOPOLDO LUGONES,-58.45259379,-34.56383886,cultural center,1
896,BIBLIOTECA POPULAR UNIVERSIDAD POPULAR DE BELGRANO,-58.4566436,-34.56386983,cultural center,1
897,BIBLIOTECA REINA BATATA (INFANTO JUVENIL),-58.4487027,-34.56117352,cultural center,1
898,BIFRONTE EDITORES,-58.45663188,-34.56348077,cultural center,1
899,BIOCOLOR SRL,-58.45247747,-34.55318374,cultural center,1
900,BONSAI EDITORIAL,-58.45967041,-34.57450337,cultural center,28
901,CAFE DE LA ESQUINA,-58.44881207,-34.55518497,cultural center,1
902,CAFE VIA LACROZE,-58.44718566,-34.57356259,cultural center,28
903,CALEIDOSCOPIO,-58.46420645,-34.56794326,cultural center,1
904,CALESITA DE LA PLAZA BALCARCE,-58.4681751,-34.54757787,cultural center,2
905,CALESITA DE LA PLAZA REPUBLICA DE MEXICO,-58.43596067,-34.55463956,cultural center,1
906,CALESITA ESTACION BELGRANO R,-58.46427927,-34.56657392,cultural center,1
907,CANTERVILLE LIBROS,-58.46203586,-34.55516246,cultural center,2
908,CAPISCI,-58.45542408,-34.56181039,cultural center,1
909,CENTRO CULTURAL COLEGIALES,-58.45234379,-34.57654132,cultural center,28
910,CENTRO CULTURAL DE LA MEMORIA HAROLDO CONTI,-58.46407935,-34.54028497,cultural center,2
911,CENTRO CULTURAL JULIO CORTAZAR,-58.46088011,-34.55106592,cultural center,2
912,CENTRO DE INFORMACION FUNDACION ESTIMULO A LA VIDA,-58.45211152,-34.57804887,cultural center,28
913,CINE BELGRANO MULTIPLEX,-58.45646855,-34.56036327,cultural center,1
914,CINEMA CITY GENERAL PAZ,-58.46155418,-34.55675251,cultural center,1
915,CLACK STUDIO,-58.44887609,-34.5771874,cultural center,28
916,CLUB OBRAS SANITARIAS DE LA NACION,-58.45824333,-34.54578058,cultural center,2
917,COMPANIA ERMISUL S.A.,-58.45630237,-34.56267664,cultural center,1
918,CP67 LIBRERIA TECNICA. SUCURSAL CIUDAD UNIVERSITARIA.,-58.44231510000001,-34.54194216,cultural center,1
919,DEL AYER,-58.4519236,-34.56806929,cultural center,28
920,DELFOS LIBROS. SUCURSAL ELCANO.,-58.4596431,-34.57387777,cultural center,28
921,DEVA'S. SUCURSAL JURAMENTO.,-58.45601137,-34.56157492,cultural center,1
922,DISTAL LIBROS. SUCURSAL CABILDO.,-58.45923542,-34.55888172,cultural center,1
923,EDICIONES AQUILINA,-58.46525027,-34.56261384,cultural center,1
924,EDITORIAL CCC EDUCANDO,-58.4439417,-34.54135467,cultural center,1
925,EDITORIAL LONGSELLER SA,-58.45871625,-34.55904662,cultural center,1
926,EL ATAJO,-58.44779331,-34.55860883,cultural center,1
